"ID","Address","Name","Size","Organization","Description","Units","X Units","Y Units","Scale","X Scale","Y Scale","Value min","Value max","Value min*1","Value max*1"
"TSFSLVE","0x10927","Fehlersummenzeit: Sekundärluftventil (Endstufe)","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","255.0","255.0","0xff","0xff"
"TSFSWE","0x10928","Fehlersummenzeit: Beschleunigungssensor der Schlechtwegeerkennung","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","255.0","255.0","0xff","0xff"
"TSFTA","0x10929","Fehlersummenzeit: Ansauglufttemperatur TANS","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","255.0","255.0","0xff","0xff"
"TSFTANKL","0x1092a","Fehlersummenzeit: OBDII Fehler auf Grund eines leeren Tanks","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","255.0","255.0","0xff","0xff"
"TSFTES","0x1092b","Fehlersummenzeit: Tankentlüftungssystem","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","255.0","255.0","0xff","0xff"
"TSFTESF","0x1092c","Fehlersummenzeit: Tankentlüftungssytem Feinleck","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","255.0","255.0","0xff","0xff"
"TSFTESG","0x1092d","Fehlersummenzeit: Tankentlüftungssystem Grobleck","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","255.0","255.0","0xff","0xff"
"TSFTEVE","0x1092e","Fehlersummenzeit: Tankentlüftungsventil Endstufe","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","255.0","255.0","0xff","0xff"
"TSFTEVE2","0x1092f","Fehlersummenzeit: Tankentlüftungsventil Endstufe  Bank2","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","255.0","255.0","0xff","0xff"
"TSFTHM","0x10930","Fehlersummenzeit: Thermostat-Diagnose THM","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","255.0","255.0","0xff","0xff"
"TSFTM","0x10931","Fehlersummenzeit: Motortemperatur TMOT","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","255.0","255.0","0xff","0xff"
"TSFTMKI","0x10932","Fehlersummenzeit: Motortemperatur aus Kombiinstrument TMKI","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","255.0","255.0","0xff","0xff"
"TSFTUM","0x10933","Fehlersummenzeit: Umgebungstemperatur TUM","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","255.0","255.0","0xff","0xff"
"TSFUB","0x10934","Fehlersummenzeit: Batteriespannung UB (Bordnetz)","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","255.0","255.0","0xff","0xff"
"TSFUFMV","0x10935","Fehlersummenzeit: Funktionsüberwachung: Momentenvergleich","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","255.0","255.0","0xff","0xff"
"TSFUFSKA","0x10936","Fehlersummenzeit: Funktionsüberwachung: Sicherheits-Kraftstoff-Abschaltung","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","255.0","255.0","0xff","0xff"
"TSFURRAM","0x10937","Fehlersummenzeit: Rechnerüberwachung: RAM","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","255.0","255.0","0xff","0xff"
"TSFURROM","0x10938","Fehlersummenzeit: Rechnerüberwachung: ROM","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","255.0","255.0","0xff","0xff"
"TSFURRST","0x10939","Fehlersummenzeit: Rechnerüberwachung: Reset","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","255.0","255.0","0xff","0xff"
"TSFUVSE","0x1093a","Fehlersummenzeit: Endstufe Umluftventil Turbo","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","255.0","255.0","0xff","0xff"
"TSFVFZ","0x1093b","Fehlersummenzeit: Fahrzeug-Geschwindigkeit","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","255.0","255.0","0xff","0xff"
"TSFWFS","0x1093c","Fehlersummenzeit: Wegfahrsperre","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","255.0","255.0","0xff","0xff"
"TSFWFSRC","0x1093d","-","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","255.0","255.0","0xff","0xff"
"TSFZET1","0x1093e","-","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","255.0","255.0","0xff","0xff"
"TSFZET2","0x1093f","-","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","255.0","255.0","0xff","0xff"
"TSFZET3","0x10940","-","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","255.0","255.0","0xff","0xff"
"TSFZET4","0x10941","-","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","255.0","255.0","0xff","0xff"
"TSFZET5","0x10942","-","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","255.0","255.0","0xff","0xff"
"TSFZET6","0x10943","-","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","255.0","255.0","0xff","0xff"
"TSFZZZ","0x10944","Dummy: Tabellenende","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","255.0","255.0","0xff","0xff"
"DTMWUC","0x10945","Delta Motortemperaturschwelle für Erfüllung 'warm up cycle'","1x1","8 Bit","-","Grad C","-","-","0.75","1.0","1.0","21.0","21.0","0x1c","0x1c"
"TMWUC","0x10946","Motortemperaturschwelle für Erfüllung 'warm up cycle'","1x1","8 Bit","-","Grad C","-","-","0.75","1.0","1.0","71.25","71.25","0x9f","0x9f"
"TMWUC","0x10946","Motortemperaturschwelle für Erfüllung 'warm up cycle'","1x1","8 Bit","-","Grad C","-","-","0.75","1.0","1.0","71.25","71.25","0x9f","0x9f"
"TMWUCST","0x10947","max. Motortemperatur im Start für Erfüllung 'warm up cycle'","1x1","8 Bit","-","Grad C","-","-","0.75","1.0","1.0","69.75","69.75","0x9d","0x9d"
"SRYAGR","0x10948","Schwelle für Readiness-Bildung Abgasrückführungs-Diagnose","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","3.0","3.0","0x3","0x3"
"SRYHS","0x10949","Schwelle für Readiness-Bildung Sondenheizungs-Diagnose","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","3.0","3.0","0x3","0x3"
"SRYKAT","0x1094a","Schwelle für Readiness-Bildung Katalysator-Diagnose","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","3.0","3.0","0x3","0x3"
"SRYLS","0x1094b","Schwelle für Readiness-Bildung Lambdasonden-Diagnose","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","3.0","3.0","0x3","0x3"
"SRYSLS","0x1094c","Schwelle für Readiness-Bildung Sekundärluft-Diagnose","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","3.0","3.0","0x3","0x3"
"SRYTES","0x1094d","Schwelle für Readiness-Bildung Tankentlüftungs-Diagnose","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","3.0","3.0","0x3","0x3"
"TEPCL","0x1094e","Zeit ab Motorlauf bis EPCL-Testansteuerung Ende","1x1","8 Bit","-","s","-","-","0.2","1.0","1.0","0.6000000000000001","0.6000000000000001","0x3","0x3"
"TEPCLI","0x1094f","Zeit ab INI bis EPCL-Testansteuerung Ende","1x1","8 Bit","-","s","-","-","0.2","1.0","1.0","51.0","51.0","0xff","0xff"
"TVTANKL","0x10950","Verzögerungszeit für Information Tank-Leer-Zustand beendet","1x1","8 Bit","-","s","-","-","1.0","1.0","1.0","1.0","1.0","0x1","0x1"
"EBEN","0x10956","-","1x1","8 Bit","-","-","-","-","1.0","1.0","1.0","0.0","0.0","0x0","0x0"
"RDUNDEF","0x10957","Winkelbereich in dem keine Plausibilisierung des Rückdrehverdachts möglich ist","1x1","8 Bit","-","°KW","-","-","5.999988000024","1.0","1.0","11.999976000048","11.999976000048","0x2","0x2"
"NWAFMN","0x10958","Minimaldrehzahl für Freigabe Winkeladaption NW-Flanken","1x1","8 Bit","-","Upm","-","-","40.0","1.0","1.0","520.0","520.0","0xd","0xd"
"NWAFMX","0x10959","Maximaldrehzahl für Freigabe Winkeladaption NW-Flanken","1x1","8 Bit","-","Upm","-","-","40.0","1.0","1.0","1480.0","1480.0","0x25","0x25"
"TMWAFMN","0x1095a","Minimale Motortemperatur für Winkeladaption Nockenwelle","1x1","8 Bit","-","Grad C","-","-","0.75","1.0","1.0","0.0","0.0","0x40","0x40"
"TWAFMN","0x1095b","Untere Schwelle des Temperaturfensters bei Feinadaption","1x1","8 Bit","-","Grad C","-","-","0.75","1.0","1.0","80.25","80.25","0xab","0xab"
"TWAFMX","0x1095c","Obere Schwelle des Temperaturfensters bei Feinadaption","1x1","8 Bit","-","Grad C","-","-","0.75","1.0","1.0","99.75","99.75","0xc5","0xc5"
"WNWAFMX","0x1095d","Begrenzung Adaption Spätanschlag nach 'früh'","1x1","8 Bit","-","°KW","-","-","1.0","1.0","1.0","-25.0","-25.0","0xe7","0xe7"
"WNWASMX","0x1095e","Obere Begrenzung Adaption NW-Spätanschlag (Richtung spät)","1x1","8 Bit","-","°KW","-","-","1.0","1.0","1.0","25.0","25.0","0x19","0x19"
"ZNWSP","0x1095f","Zeitkonstante für Adaption-Spätanschlagposition","1x1","8 Bit","-","%","-","-","0.390625","1.0","1.0","10.15625","10.15625","0x1a","0x1a"
"PHNOKA","0x10960","Anfangswert für Zähler Phasensignal nicht ok","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","12.0","12.0","0xc","0xc"
"CWALE","0x10961","Auslauferkennung aktiv","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","1.0","1.0","0x1","0x1"
"RALEZMAX","0x10962","Begrenzung der Anzahl rückwärts drehender Zähne im Auslauf","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","15.0","15.0","0xf","0xf"
"TRD","0x10963","Zahnperiodenzeit für Rückdrehen im Auslauf","1x1","8 Bit","-","ms","-","-","1.0","1.0","1.0","25.0","25.0","0x19","0x19"
"ANZEAUS","0x10964","Anzahl der auszublendenden Einspritzungen","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","5.0","5.0","0x5","0x5"
"CWNLPH","0x10965","Freigabe der jeweiligen Phasengebernotlauffunktion","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","0.0","0.0","0x0","0x0"
"NPHERKMN","0x10966","minimale Motordrehzahl für Phasensuche","1x1","8 Bit","-","Upm","-","-","40.0","1.0","1.0","2000.0","2000.0","0x32","0x32"
"NPHERKMX","0x10967","maximale Motordrehzahl für Phasensuche","1x1","8 Bit","-","Upm","-","-","40.0","1.0","1.0","4000.0","4000.0","0x64","0x64"
"NPHINVMN","0x10968","minimale Motordrehzahl für Initialisierung","1x1","8 Bit","-","Upm","-","-","40.0","1.0","1.0","2520.0","2520.0","0x3f","0x3f"
"NPHINVMX","0x10969","maximale Motordrehzahl für Initialisierung","1x1","8 Bit","-","Upm","-","-","40.0","1.0","1.0","3520.0","3520.0","0x58","0x58"
"RLPHERKMN","0x1096a","minimale Last für Phasensuche","1x1","8 Bit","-","%","-","-","0.75","1.0","1.0","40.5","40.5","0x36","0x36"
"RLPHERKMX","0x1096b","maximale Last für Phasensuche","1x1","8 Bit","-","%","-","-","0.75","1.0","1.0","60.0","60.0","0x50","0x50"
"TPHERKMN","0x1096c","minimale Motortemperatur für Phasensuche","1x1","8 Bit","-","Grad C","-","-","0.75","1.0","1.0","143.25","143.25","0xff","0xff"
"TPHSABSP","0x1096d","Sperrzeit für die Phasensuche, wenn der geeignete Betriebsbereich verl. wurde","1x1","8 Bit","-","s","-","-","1.0","1.0","1.0","10.0","10.0","0xa","0xa"
"TPHSSP","0x1096e","Sperrzeit für Phasensuche nach erfolgloser Suche","1x1","8 Bit","-","s","-","-","1.0","1.0","1.0","60.0","60.0","0x3c","0x3c"
"ZYLEAUS","0x1096f","auszublendender Zylinder","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","0.0","0.0","0x0","0x0"
"CWNWREF","0x10970","Nockenwellenverhalten im Start","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","0.0","0.0","0x0","0x0"
"CWNWREF","0x10970","Nockenwellenverhalten im Start","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","0.0","0.0","0x0","0x0"
"DZZST","0x10971","Anzahl Zähne bei Zahnunterdrückung im Start","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","2.0","2.0","0x2","0x2"
"DZZST2","0x10972","Anzahl der Entprellzähne für zweiten Phasengeber im Start","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","2.0","2.0","0x2","0x2"
"DZZSTNLP","0x10973","Anzahl der Entprellzähne bei Notlauf-Phasengeber","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","40.0","40.0","0x28","0x28"
"TPREL","0x10974","Zahnentprellzeit in der Initialisierung","1x1","8 Bit","-","s","-","-","0.01","1.0","1.0","0.03","0.03","0x3","0x3"
"ZTPREL","0x10975","Anzahl Zähne während der Starterkennung","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","8.0","8.0","0x8","0x8"
"CWDNMAX","0x10976","Codeword: Abschaltung Diagnose Überdrehzahl","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","1.0","1.0","0x1","0x1"
"TDNX","0x10977","Entprellzeit Fehlertyp max.: Überdrehzahl","1x1","8 Bit","-","s","-","-","0.01","1.0","1.0","0.5","0.5","0x32","0x32"
"TABGMCSD","0x10978","Abgastemperaturschwelle für CSD-Messung","1x1","8 Bit","-","Grad C","-","-","5.0","1.0","1.0","800.0","800.0","0xaa","0xaa"
"TABGMCSD","0x10978","Abgastemperaturschwelle für CSD-Messung","1x1","8 Bit","-","Grad C","-","-","5.0","1.0","1.0","800.0","800.0","0xaa","0xaa"
"TASIG","0x10979","Zeit für Ausblendung von Störspitzen außerhalb Band für Erk. Signalunterbrechung","1x1","8 Bit","-","s","-","-","0.02","1.0","1.0","0.06","0.06","0x3","0x3"
"TASIG","0x10979","Zeit für Ausblendung von Störspitzen außerhalb Band für Erk. Signalunterbrechung","1x1","8 Bit","-","s","-","-","0.02","1.0","1.0","0.06","0.06","0x3","0x3"
"TNSTDNH","0x1097a","Zeit nach Start für Diagnose Adernschluß (Monoflop)","1x1","8 Bit","-","s","-","-","0.02","1.0","1.0","1.0","1.0","0x32","0x32"
"TUSKS","0x1097b","Verzögerungszeit bei Kurzschlußerkennung der Lambdasonde","1x1","8 Bit","-","s","-","-","0.02","1.0","1.0","0.1","0.1","0x5","0x5"
"TUSKS","0x1097b","Verzögerungszeit bei Kurzschlußerkennung der Lambdasonde","1x1","8 Bit","-","s","-","-","0.02","1.0","1.0","0.1","0.1","0x5","0x5"
"ANZRIBEH","0x1097c","Anzahl der Ri-Berechnungen hinter KAT","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","10.0","10.0","0xa","0xa"
"FRINOF","0x1097d","Faktor für Bewertung alter Ri-Wert ohne Filter","1x1","8 Bit","-","-","-","-","0.0625","1.0","1.0","1.5","1.5","0x18","0x18"
"FRINOF","0x1097d","Faktor für Bewertung alter Ri-Wert ohne Filter","1x1","8 Bit","-","-","-","-","0.0625","1.0","1.0","1.5","1.5","0x18","0x18"
"TGGLS","0x1097e","Zeitdauer für ADC nach Interrupt im Funktionsrechner (Asic)","1x1","8 Bit","-","ms","-","-","1.0","1.0","1.0","3.0","3.0","0x3","0x3"
"TGGLS","0x1097e","Zeitdauer für ADC nach Interrupt im Funktionsrechner (Asic)","1x1","8 Bit","-","ms","-","-","1.0","1.0","1.0","3.0","3.0","0x3","0x3"
"TUSBELH","0x1097f","Zeit für Festhaltung der Sondenspannung nach Impulsbelastung  hinter KAT","1x1","8 Bit","-","s","-","-","0.01","1.0","1.0","0.06","0.06","0x6","0x6"
"ANZRIBEV","0x10980","Anzahl der Ri-Berechnungen vor KAT","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","10.0","10.0","0xa","0xa"
"TUSBELV","0x10981","Zeit für Festhaltung der Sondenspannung nach Impulsbelastung  vor KAT","1x1","8 Bit","-","s","-","-","0.01","1.0","1.0","0.03","0.03","0x3","0x3"
"CWKATUM","0x10982","Codewort für Umschalten in der Katdiagnose","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","0.0","0.0","0x0","0x0"
"RLDKTSO","0x10983","Obere Lastkennlinie für DKAT-aktiv","5x1","8 Bit","-","%","Upm","-","0.75","40.0","1.0","50.25","55.5","0x43","0x4a"
"RLDKTSU","0x10988","Untere Lastkennlinie für DKAT-aktiv","5x1","8 Bit","-","%","Upm","-","0.75","40.0","1.0","18.0","24.75","0x18","0x21"
"TVKTDTK","0x10992","Temperaturabhängige Verzögerungszeit für Katdiagnose","4x1","8 Bit","-","s","Grad C","-","2.0","5.0","1.0","0.0","120.0","0x0","0x3c"
"ABGMSIGV","0x10996","Abgastemperaturschwelle für Signalunterbrechung mit Ri-Diagnose vor KAT","1x1","8 Bit","-","Grad C","-","-","5.0","1.0","1.0","600.0","600.0","0x82","0x82"
"ANZGEM","0x10997","Anzahl der Gemischfehler","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","4.0","4.0","0x4","0x4"
"TNSTDN","0x10998","Zeit nach Start für Diagnose Fehler Nebenschluß (Monoflop)","1x1","8 Bit","-","s","-","-","0.02","1.0","1.0","1.0","1.0","0x32","0x32"
"ANZDPVK","0x10999","Anzahl der Perioden für Ready-Flag der Usvk-Periodenüberwachung","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","15.0","15.0","0xf","0xf"
"ANZTP","0x1099a","Anzahl auszublendender Perioden für Periodendauerüberwachung","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","1.0","1.0","0x1","0x1"
"NTPKTO","0x1099b","obere Drehzahlschwelle für Periodendauer-Kurztest","1x1","8 Bit","-","Upm","-","-","40.0","1.0","1.0","2280.0","2280.0","0x39","0x39"
"NTPKTU","0x1099c","untere Drehzahlschwelle für Periodendauer-Kurztest","1x1","8 Bit","-","Upm","-","-","40.0","1.0","1.0","1520.0","1520.0","0x26","0x26"
"NTPVKO","0x1099d","obere Drehzahlschwelle für Periodendauerüberwachung vor Kat","1x1","8 Bit","-","Upm","-","-","40.0","1.0","1.0","3520.0","3520.0","0x58","0x58"
"NTPVKU","0x1099e","untere Drehzahlschwelle für Periodendauerüberwachung vor Kat","1x1","8 Bit","-","Upm","-","-","40.0","1.0","1.0","1320.0","1320.0","0x21","0x21"
"RLTPKTO","0x1099f","obere Lastschwelle für Periodendauer-Kurztest","1x1","8 Bit","-","%","-","-","0.75","1.0","1.0","39.75","39.75","0x35","0x35"
"RLTPKTU","0x109a0","untere Lastschwelle für Periodendauer-Kurztest","1x1","8 Bit","-","%","-","-","0.75","1.0","1.0","9.75","9.75","0xd","0xd"
"RLTPVKO","0x109a1","obere Lastschwelle für Periodendauerüberwachung vor Kat","1x1","8 Bit","-","%","-","-","0.75","1.0","1.0","75.0","75.0","0x64","0x64"
"RLTPVKU","0x109a2","untere Lastschwelle für Periodendauerüberwachung vor Kat","1x1","8 Bit","-","%","-","-","0.75","1.0","1.0","20.25","20.25","0x1b","0x1b"
"TKTPVK","0x109a3","Abgastemperatur Kat (aus ATM) für TP-Überwachung Sonde vor Kat","1x1","8 Bit","-","Grad C","-","-","5.0","1.0","1.0","260.0","260.0","0x3e","0x3e"
"ZFTSVK","0x109a4","Zeitkonstante für Filter Periodendauer der Sonde vor Katalysator","1x1","8 Bit","-","-","-","-","0.00390625","1.0","1.0","0.09765625","0.09765625","0x19","0x19"
"TDNSUB","0x109a5","Batterie - Erholzeit ab Start, für UBATT - Diagnose","1x1","8 Bit","-","s","-","-","1.0","1.0","1.0","180.0","180.0","0xb4","0xb4"
"TDUB","0x109a6","Wartezeit für UBATT-Diagnose","1x1","8 Bit","-","s","-","-","0.1","1.0","1.0","2.5","2.5","0x19","0x19"
"UBDMN1","0x109a7","Batteriespannung min. (Netz)","1x1","8 Bit","-","V","-","-","0.0704","1.0","1.0","9.9968","9.9968","0x8e","0x8e"
"UBDMN2","0x109a8","Batteriespannung min. (ADC)","1x1","8 Bit","-","V","-","-","0.0704","1.0","1.0","2.5344","2.5344","0x24","0x24"
"UBDMX","0x109a9","Batteriespannung max.","1x1","8 Bit","-","V","-","-","0.0704","1.0","1.0","15.9808","15.9808","0xe3","0xe3"
"VMDUB","0x109aa","Geschwindigkeitsschwelle min. für Batteriespannungs-Diagnose","1x1","8 Bit","-","km/h","-","-","1.25","1.0","1.0","3.75","3.75","0x3","0x3"
"CWGGVFZG","0x109ab","Codewort für %GGVFZG","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","0.0","0.0","0x0","0x0"
"TFGRVRAB","0x109ac","FGR: Zeit für Geschwindigkeitsabschaltung über vroh =0","1x1","8 Bit","-","s","-","-","0.02","1.0","1.0","0.2","0.2","0xa","0xa"
"IGESGA","0x109ad","Gesamt-Übersetzungsverhältnis","8x1","8 Bit","-","-","-","-","0.1","1.0","1.0","0.0","7.0","0x0","0x46"
"CWGGFGRH","0x109b5","Codewort  GGFGRH","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","0.0","0.0","0x0","0x0"
"CWBWEEN","0x109b6","Codewort zur Deaktivierung der Bewegungserkennung","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","15.0","15.0","0xf","0xf"
"DUPW12","0x109b7","Zulässige Spannungsabweichung zwischen PWG-Poti 1 und 2","1x1","8 Bit","-","V","-","-","0.01953125","1.0","1.0","0.21484375","0.21484375","0xb","0xb"
"DUPW12TG","0x109b8","Zulässige Spannungsabweichung zwischen PWG Poti 1 und  2 im Teilgasbereich","1x1","8 Bit","-","V","-","-","0.01953125","1.0","1.0","0.2734375","0.2734375","0xe","0xe"
"DUPW12VG","0x109b9","Zulässige Spannungsabweichung zwischen PWG-Poti 1 und 2 im Vollgasbereich","1x1","8 Bit","-","V","-","-","0.01953125","1.0","1.0","1.11328125","1.11328125","0x39","0x39"
"NWPMBBR","0x109ba","Mindestdrehzahl für Pedalwertbegrenzung bei betätigter Bremse","1x1","8 Bit","-","Upm","-","-","40.0","1.0","1.0","1200.0","1200.0","0x1e","0x1e"
"THOPP1","0x109bb","Fehlerzeit bei Hochohmigkeitsprüfung Poti 1","1x1","8 Bit","-","s","-","-","0.01","1.0","1.0","0.14","0.14","0xe","0xe"
"THOPP2","0x109bc","Fehlerzeit bei Hochohmigkeitsprüfung Poti 2","1x1","8 Bit","-","s","-","-","0.01","1.0","1.0","0.14","0.14","0xe","0xe"
"TUPWBWV","0x109bd","Zeitverzögerung zum Einspeichern eines neuen Poti 2 Wertes","1x1","8 Bit","-","s","-","-","0.01","1.0","1.0","0.1","0.1","0xa","0xa"
"TUPWG12","0x109be","Fehlerzeit bei Vergleich von PWG-Poti 1 und 2","1x1","8 Bit","-","s","-","-","0.01","1.0","1.0","0.24","0.24","0x18","0x18"
"TUPWG1O","0x109bf","Fehlerzeit bei Bereichsverletzung von PWG-Poti 1 nach oben","1x1","8 Bit","-","s","-","-","0.01","1.0","1.0","0.2","0.2","0x14","0x14"
"TUPWG1U","0x109c0","Fehlerzeit bei Bereichsverletzung von PWG-Poti 1 nach unten","1x1","8 Bit","-","s","-","-","0.01","1.0","1.0","0.2","0.2","0x14","0x14"
"TUPWG2O","0x109c1","Fehlerzeit bei Bereichsverletzung von PWG-Poti 2 nach oben","1x1","8 Bit","-","s","-","-","0.01","1.0","1.0","0.2","0.2","0x14","0x14"
"TUPWG2U","0x109c2","Fehlerzeit bei Bereichsverletzung von PWG-Poti 2 nach unten","1x1","8 Bit","-","s","-","-","0.01","1.0","1.0","0.2","0.2","0x14","0x14"
"TWPMBBR","0x109c3","Verzögerungszeit für Pedalwertbegrenzung bei betätigter Bremse","1x1","8 Bit","-","s","-","-","0.01","1.0","1.0","0.5","0.5","0x32","0x32"
"UPW1BE","0x109c4","Spannung PWG-Poti 1 für Durchführung der Bewegungserkennung","1x1","8 Bit","-","V","-","-","0.01953125","1.0","1.0","0.99609375","0.99609375","0x33","0x33"
"UPW1LLMX","0x109c5","Maximale Spannung von Poti 1 im Leergaspunkt","1x1","8 Bit","-","V","-","-","0.01953125","1.0","1.0","0.87890625","0.87890625","0x2d","0x2d"
"UPWG12U","0x109c6","Untere Begrenzung PWG-Poti-Spannung vor Vergleich Poti 1 und 2","1x1","8 Bit","-","V","-","-","0.01953125","1.0","1.0","0.83984375","0.83984375","0x2b","0x2b"
"UPWG1O","0x109c7","Obere Schranke für PWG-Poti-1-Spannung","1x1","8 Bit","-","V","-","-","0.01953125","1.0","1.0","4.82421875","4.82421875","0xf7","0xf7"
"UPWG1U","0x109c8","Untere Schranke für PWG-Poti-1-Spannung","1x1","8 Bit","-","V","-","-","0.01953125","1.0","1.0","0.625","0.625","0x20","0x20"
"UPWG2O","0x109c9","Obere Schranke für PWG-Poti-2-Spannung","1x1","8 Bit","-","V","-","-","0.01953125","1.0","1.0","4.94140625","4.94140625","0xfd","0xfd"
"UPWG2U","0x109ca","Untere Schranke für PWG-Poti-2-Spannung","1x1","8 Bit","-","V","-","-","0.01953125","1.0","1.0","0.4296875","0.4296875","0x16","0x16"
"UPWGO","0x109cb","Oberer PWG-Spannungswert für Umnormierung auf Pedalwert","1x1","8 Bit","-","V","-","-","0.01953125","1.0","1.0","3.5546875","3.5546875","0xb6","0xb6"
"UPWGTG","0x109cc","PWG-Spannungsschwelle für Teilgasbereich","1x1","8 Bit","-","V","-","-","0.01953125","1.0","1.0","1.25","1.25","0x40","0x40"
"UPWGTL","0x109cd","Teillastschwelle der PWG-Spannung in Hochohmigkeitsprüfung","1x1","8 Bit","-","V","-","-","0.01953125","1.0","1.0","1.11328125","1.11328125","0x39","0x39"
