"TIME","RPM","BaroPressure","BoostPressureDesired","BoostPressureActual","BoostFrequencyValveDutyCycle","MassAirFlow","IntakeAirTemperature","AcceleratorPedalPosition","ThrottlePlateAngle","IgnitionRetardCyl1","IgnitionRetardCyl2","IgnitionRetardCyl3","IgnitionRetardCyl4","IgnitionRetardCyl5","IgnitionRetardCyl6","IgnitionTimingAngleOverall","KnockVoltCyl1","KnockVoltCyl2","KnockVoltCyl3","KnockVoltCyl4","KnockVoltCyl5","KnockVoltCyl6","VehicleSpeed","Gear","AirFuelRatioDesired","FuelInjectorOnTime","EGTbank1","EGTbank2","EGTbank1OXS","EGTbank2OXS","OXSVoltS1B1","OXSVoltS1B2","EngineLoadSpecified","EngineLoadCorrectedSpecified","EngineLoadDesired","EngineLoad"
"11587","3147.5","992.5","991.8359375","1034.84375","0","19.4832421875","84.65","19.0646219577325","10.9803921568627","0","0","0","0","0","0","17.25","4.056","4.056","3.276","2.808","3.432","2.418","44.6561999769359","3",".999267578125","2.44109375","1733.6328125","1733.59765625","455","455",".035",".025","207.824248120301","202.161654135338","22.7678571428571","19.8073308270677"
"11657","3141.25","991.25","991.8359375","1031.796875","0","20.39912109375","84.65","19.4247348744945","11.7647058823529","0","0","0","0","0","0","18","3.9","3.9","3.588","2.964","3.276","2.418","44.6464910520578","3",".999267578125","2.55265625","1733.6328125","1733.59765625","455","455",".065",".035","207.824248120301","202.161654135338","23.4962406015038","21.4755639097744"
"11727","3103.25","992.5","991.8359375","1032.265625","0","20.9264453125","84.65","19.4247348744945","12.156862745098","0","0","0","0","0","0","18.75","3.588","3.744","3.432","2.964","3.12","2.184","44.6804722891313","3",".999267578125","2.53671875","1733.6328125","1733.59765625","465","465",".79",".04","207.824248120301","202.091165413534","23.6842105263158","22.8618421052632"
"11797","3128.5","992.5","991.8359375","1032.265625","0","22.73044921875","84.65","19.4247348744945","12.156862745098","0","0","0","0","0","0","18.75","3.588","3.744","3.432","2.964","3.12","2.184","44.5930919652281","3",".999267578125","2.66421875","1733.6328125","1733.59765625","465","465",".8",".13","207.824248120301","202.091165413534","23.5902255639098","24.1541353383459"
"11867","3097.75","991.25","991.8359375","1032.5","0","22.536171875","84.65","19.4247348744945","12.156862745098","0","0","0","0","0","0","19.5","4.056","3.588","3.432","2.496","2.808","2.184","44.5494018032766","3",".999267578125","2.68015625","1733.6328125","1733.59765625","470","465",".8",".75","207.824248120301","202.044172932331","23.6607142857143","24.812030075188"
"11937","3125.75","992.5","991.8359375","1034.765625","0","21.7590625","84.65","19.4247348744945","12.156862745098","0","0","0","0","0","0","21","4.524","3.744","3.12","2.652","2.652","2.028","44.4474580920563","3",".999267578125","2.54734375","1733.6328125","1733.59765625","470","470",".815",".805","207.824248120301","202.044172932331","23.5667293233083","24.5065789473684"
"12007","3128.5","992.5","991.8359375","1036.2109375","0","21.7590625","84.65","19.4247348744945","12.156862745098","0","0","0","0","0","0","22.5","4.212","3.276","3.432","2.73","2.964","1.794","44.4960027164469","3",".999267578125","2.49421875","1733.6328125","1733.59765625","470","470",".815",".815","207.824248120301","202.091165413534","23.5902255639098","24.1776315789474"
"12078","3118.75","992.5","991.8359375","1036.484375","0","21.84232421875","84.65","19.0646219577325","12.156862745098","0","0","0","0","0","0","22.5","4.212","3.276","3.432","2.73","2.964","1.794","44.5688196530328","3",".999267578125","2.4915625","1733.6328125","1733.59765625","470","470",".805",".805","207.824248120301","202.067669172932","22.8853383458647","24.2246240601504"
"12148","3117.5","992.5","991.8359375","1038.3984375","0","21.34275390625","84.65","18.7045090409705","11.7647058823529","0","0","0","0","0","0","24.75","4.212","3.432","3.276","2.496","2.652","1.95","44.5591107281547","3",".999267578125","2.4171875","1733.6328125","1733.59765625","470","470",".795",".79","207.824248120301","202.067669172932","22.7913533834586","23.6372180451128"
"12218","3113.75","992.5","991.875","1040.078125","0","20.39912109375","84.65","18.7045090409705","11.7647058823529","0","0","0","0","0","0","27","3.9","3.9","2.964","2.496","2.574","2.028","44.5348384159594","3",".99951171875","2.27375","1733.6328125","1733.59765625","470","470",".79",".785","207.824248120301","202.044172932331","22.5563909774436","22.8383458646617"
"12288","3115.25","992.5","991.875","1040.1953125","0","21.315","84.65","18.7045090409705","11.3725490196078","0","0","0","0","0","0","25.5","3.9","3.9","2.964","2.496","2.574","2.028","44.5494018032766","3",".99951171875","2.3375","1733.6328125","1733.59765625","470","470",".745",".785","207.824248120301","202.091165413534","22.4154135338346","23.0498120300752"
"12358","3117","991.25","991.8359375","1040.859375","0","20.64890625","84.65","18.3443961242084","11.3725490196078","0","0","0","0","0","0","24.75","3.9","3.9","3.12","2.574","2.73","2.106","44.5299839535203","3",".99951171875","2.28703125","1733.6328125","1733.59765625","470","470",".655",".755","207.824248120301","202.044172932331","22.109962406015","22.9323308270677"
"12428","3122.25","991.25","991.8359375","1040.234375","0","20.64890625","84.65","18.3443961242084","11.3725490196078","0","0","0","0","0","0","24.75","4.056","3.744","3.432","2.496","2.73","2.106","44.4668759418125","3",".99951171875","2.26578125","1733.6328125","1733.59765625","470","470",".715",".74","207.824248120301","202.067669172932","21.8515037593985","22.6738721804511"
"12498","3124","991.25","991.8359375","1040.390625","0","20.12158203125","84.65","18.3443961242084","11.3725490196078","0","0","0","0","0","0","25.5","4.056","3.744","3.432","2.496","2.73","2.106","44.5154205662031","3",".99951171875","2.21796875","1733.6328125","1733.59765625","470","470",".635",".72","207.824248120301","202.114661654135","21.6635338345865","22.4859022556391"
"12568","3118.5","992.5","991.8359375","1041.015625","0","19.89955078125","84.65","16.90547035935","11.3725490196078","0","0","0","0","0","0","23.25","4.056","3.588","3.432","2.496","2.496","2.34","44.5736741154719","3",".99951171875","2.19671875","1733.6328125","1733.59765625","470","470",".445",".685","207.824248120301","202.067669172932","21.0761278195489","22.2509398496241"
"12638","3116.75","992.5","991.875","1040.5078125","0","19.06693359375","84.65","10.2510109102007","10.5882352941176","0","0","0","0","0","0","20.25","3.9","3.588","3.432","2.574","2.652","2.34","44.5639651905938","3",".99951171875","2.19140625","1733.6328125","1733.59765625","470","470",".08",".295","207.824248120301","202.067669172932","11.8421052631579","21.6165413533835"
"12708","3105.75","991.25","991.875","1050.0390625","0","13.23861328125","84.65","0","6.27450980392157","0","0","0","0","0","0","18","4.056","3.432","3.12","2.574","2.886","2.34","44.5348384159594","3",".99951171875","1.646875","1733.6328125","1733.59765625","465","465",".095",".1","207.824248120301","202.067669172932","11.8421052631579","18.3270676691729"
"12779","3057.25","991.25","991.8359375","1048.8671875","0","10.07466796875","84.65","0","6.27450980392157","0","0","0","0","0","0","38.25","4.056","3.432","3.12","2.574","2.886","2.34","44.5542562657156","3",".99951171875","1.4503125","1733.6328125","1733.59765625","465","465",".16",".09","207.824248120301","202.044172932331","11.8421052631579","13.6748120300752"
"12849","3088.5","992.5","991.875","1046.8359375","0","9.07552734375","84.65","0","6.27450980392157","0","0","0","0","0","0","13.5","3.744","3.12","3.276","2.652","2.886","2.262","44.5445473408375","3",".99951171875","1.3175","1733.6328125","1733.59765625","465","465",".655",".085","207.824248120301","201.903195488722","11.8421052631579","11.6306390977444"
"12919","3120.75","992.5","991.875","1044.21875","0","9.96365234375","84.65","0","6.27450980392157","0","0","0","0","0","0","5.25","4.056","2.964","3.276","2.652","2.574","2.262","44.4377491671781","3",".99951171875","1.42109375","1733.6328125","1733.59765625","450","450",".05",".06","207.824248120301","202.067669172932","12.2885338345865","11.5601503759399"
"12989","3085","992.5","991.875","1043.0859375","0","10.3799609375","84.65","0","7.05882352941177","0","0","0","0","0","0","19.5","4.056","2.964","3.276","2.652","2.574","2.262","44.3989134676656","3",".99951171875","1.42109375","1733.6328125","1733.59765625","450","450",".03",".04","207.824248120301","202.020676691729","11.8421052631579","11.3956766917293"
"13059","3097.25","991.25","991.875","1043.0078125","0","10.51873046875","83.3","0","6.66666666666667","0","0","0","0","0","0","7.5","4.056","3.744","3.744","2.496","2.886","2.106","44.3649322305922","3",".99951171875","1.4875","1733.6328125","1733.59765625","450","450",".035",".035","207.824248120301","201.950187969925","11.8421052631579","11.7481203007519"
"13129","3091.5","992.5","991.875","1042.734375","0","10.9350390625","83.3","0","6.27450980392157","0","0","0","0","0","0","9","3.432","3.744","3.12","2.808","3.198","2.106","44.2969697564453","3",".99951171875","1.53265625","1733.6328125","1733.59765625","450","450",".025",".035","207.824248120301","201.597744360902","11.8421052631579","11.9830827067669"
"13199","3076.75","992.5","991.875","1044.1796875","0","10.40771484375","83.3","0","6.66666666666667","0","0","0","0","0","0","6.75","3.432","3.744","3.12","2.808","3.198","2.106","44.2484251320547","3",".99951171875","1.5034375","1733.6328125","1733.59765625","450","450",".03",".025","207.824248120301","201.503759398496","11.8421052631579","11.6071428571429"
"13269","3074","992.5","991.875","1043.5546875","0","10.29669921875","84.65","0","6.66666666666667","0","0","0","0","0","0","4.5","3.432","3.12","3.12","2.574","2.964","1.95","44.1464814208344","3",".99951171875","1.50078125","1733.6328125","1733.59765625","450","450",".03",".025","207.824248120301","201.503759398496","11.8421052631579","11.4191729323308"
"13339","3051.75","992.5","991.875","1044.453125","0","10.13017578125","84.65","0","6.27450980392157","0","0","0","0","0","0","2.25","2.964","3.744","3.276","2.73","2.886","2.106","44.0445377096141","3",".99951171875","1.49546875","1733.6328125","1733.59765625","450","450",".03",".035","207.824248120301","201.903195488722","11.8421052631579","11.4191729323308"
"13409","3072.75","992.5","991.875","1043.1640625","0","10.35220703125","84.65","0","6.66666666666667","0","0","0","0","0","0","0","2.964","3.744","3.276","2.73","2.886","2.106","43.9571573857109","3",".99951171875","1.53796875","1733.6328125","1733.59765625","450","450",".025",".025","207.824248120301","201.903195488722","11.8421052631579","11.6306390977444"
"13480","3051.5","991.25","991.875","1045.390625","0","9.8248828125","84.65","0","6.66666666666667","0","0","0","0","0","0","-1.5","3.12","4.056","3.744","2.418","2.964","2.106","43.9377395359547","3",".99951171875","1.47953125","1733.6328125","1733.59765625","450","450",".03",".02","207.824248120301","201.87969924812","11.8421052631579","11.1842105263158"
"13550","3045","992.5","991.875","1047.109375","0","10.13017578125","84.65","0","6.66666666666667","0","0","0","0","0","0","-2.25","3.12","3.744","3.588","2.496","2.964","2.028","43.8600681369297","3","1.046875","1.4875","1733.6328125","1733.59765625","450","450",".02",".035","207.824248120301","201.832706766917","11.8421052631579","11.1842105263158"
"13620","3027.75","992.5","991.875","1046.0546875","0","9.96365234375","84.65","0","6.66666666666667","0","0","0","0","0","0","-2.25","3.276","3.432","3.276","2.73","2.886","2.184","43.7192887261969","3","1.046875","1.50609375","1733.6328125","1733.59765625","450","450",".025",".035","207.824248120301","201.785714285714","11.8421052631579","11.3721804511278"
"13690","3018.25","992.5","991.875","1045.4296875","0","9.99140625","84.65","0","6.66666666666667","0","0","0","0","0","0","-2.25","3.276","3.432","3.276","2.73","2.886","2.184","43.5445280783906","3","1.046875","1.51671875","1733.6328125","1733.59765625","445","445",".015",".02","207.824248120301","201.762218045113","11.8421052631579","11.5366541353383"
"13760","3025","991.25","991.875","1045.46875","0","10.13017578125","84.65","0","6.27450980392157","0","0","0","0","0","0","-2.25","2.964","3.588","3.432","2.73","2.886","2.418","43.5493825408297","3","1.046875","1.50609375","1733.6328125","1733.59765625","445","445",".005",".015","207.824248120301","201.762218045113","11.8421052631579","11.6306390977444"
"13830","3013.25","992.5","991.875","1045.15625","0","9.96365234375","84.65","0","6.66666666666667","0","0","0","0","0","0","-2.25","2.496","3.432","3.744","2.496","3.12","2.262","43.4425843671703","3","1.046875","1.498125","1733.6328125","1733.59765625","445","445",".005",".005","207.824248120301","201.738721804511","11.8421052631579","11.5366541353383"
"13900","3012.25","992.5","991.875","1045.46875","0","9.96365234375","84.65","0","6.27450980392157","0","0","0","0","0","0","-2.25","2.496","3.432","3.744","2.496","3.12","2.262","43.3163683437547","3","1.046875","1.5034375","1733.6328125","1733.59765625","445","445",".005",".005","207.824248120301","201.738721804511","11.8421052631579","11.3486842105263"
"13970","2994.75","992.5","991.875","1043.828125","0","9.8248828125","84.65","0","6.66666666666667","0","0","0","0","0","0","-2.25","2.652","3.276","3.588","2.652","3.12","2.106","43.2678237193641","3","1.046875","1.51140625","1733.66796875","1733.59765625","445","445",".005",".005","207.777255639098","201.668233082707","11.8421052631579","11.3956766917293"
"14040","2992.5","991.25","991.875","1043.046875","0","9.74162109375","84.65","0","6.27450980392157","0","0","0","0","0","0","-3","2.886","3.276","3.432","2.886","3.198","2.028","43.1852978579","3","1.046875","1.50609375","1733.6328125","1733.59765625","445","445","0",".005","207.800751879699","201.668233082707","11.8421052631579","11.3486842105263"
"14151","2976.25","992.5","991.875","1042.8515625","0","9.9358984375","84.65","0","6.27450980392157","0","0","0","0","0","0","-3","2.964","3.432","3.744","2.73","3.276","1.95","42.9959738227766","3","1.046875","1.5140625","1733.6328125","1733.59765625","440","440","0",".005","207.49530075188","201.433270676692","11.8421052631579","11.4661654135338"
"14221","2971.75","991.25","991.875","1041.5625","0","9.90814453125","84.65","0","6.27450980392157","0","0","0","0","0","0","-3","3.042","3.12","4.056","2.496","3.12","1.95","42.796940862775","3","1.046875","1.53","1733.6328125","1733.59765625","440","440","0",".005","207.49530075188","201.433270676692","11.8421052631579","11.5601503759399"
"14291","2962.5","991.25","991.875","1042.8515625","0","9.6028515625","84.65","0","6.27450980392157","0","0","0","0","0","0","-3","3.042","3.12","4.056","2.496","3.12","1.95","42.6804337642375","3","1.046875","1.49546875","1733.6328125","1733.59765625","440","440","0",".005","207.330827067669","201.292293233083","11.8421052631579","11.3016917293233"
"14361","2966.75","992.5","991.875","1042.65625","0","9.769375","84.65","0","6.27450980392157","0","0","0","0","0","0","-3","2.886","2.964","3.588","2.418","3.198","1.872","42.6221802149688","3","1.046875","1.498125","1733.6328125","1733.59765625","440","440","0",".005","207.354323308271","201.339285714286","11.8421052631579","11.2546992481203"
"14441","2957.5","992.5","991.9140625","1042.1484375","0","9.6028515625","84.65","0","6.27450980392157","0","0","0","0","0","0","-3","2.964","3.12","3.276","2.34","3.12","2.028","42.5056731164313","3","1.046875","1.49015625","1733.6328125","1733.59765625","440","440","0",".005","207.377819548872","201.339285714286","11.8421052631579","11.3251879699248"
"14511","2948.5","992.5","991.9140625","1042.7734375","0","9.6028515625","84.65","0","6.27450980392157","0","0","0","0","0","0","-3","2.964","3.12","3.276","2.34","3.12","2.028","42.4134383300891","3","1.046875","1.49015625","1733.6328125","1733.59765625","435","435","0",".005","207.260338345865","201.24530075188","11.8421052631579","11.1137218045113"
"14581","2943","992.5","991.9140625","1041.2109375","0","9.769375","84.65","1.61745632104982","6.27450980392157","0","0","0","0","0","0","-3","3.12","3.588","3.432","2.34","2.964","2.262","42.3746026305766","3","1.046875","1.8646875","1733.6328125","1733.59765625","435","435","0","0","207.02537593985","201.057330827068","11.8421052631579","11.2546992481203"
"14651","2916.5","992.5","991.9140625","1042.8125","0","9.90814453125","84.65","7.37315938048371","6.27450980392157","0","0","0","0","0","0","-1.5","3.354","3.276","3.744","2.418","3.042","2.418","42.2338232198438","3","1","1.80359375","1733.6328125","1733.59765625","435","435","0","0","206.766917293233","200.845864661654","11.8421052631579","11.2781954887218"
"14721","2924.25","992.5","991.9140625","1041.953125","0","9.46408203125","84.65","14.7478446631571","6.27450980392157","0","0","0","0","0","0","6","3.51","3.12","3.588","2.574","3.198","2.496","42.0250813349641","3","1","1.58046875","1733.6328125","1733.59765625","435","435",".01",".005","206.790413533835","200.869360902256","16.5178571428571","11.3956766917293"
"14801","2918.75","992.5","991.9140625","1035.6640625","0","12.79455078125","84.65","18.5244525825895","9.41176470588235","0","0","0","0","0","0","17.25","3.51","3.12","3.588","2.574","3.198","2.496","41.9571188608172","3",".9521484375","1.838125","1733.66796875","1733.59765625","435","435",".03",".01","206.649436090226","200.751879699248","22.3214285714286","12.8994360902256"
"14872","2962.25","992.5","991.9140625","1024.0625","0","22.536171875","84.65","27.5181200885023","14.9019607843137","0","0","0","0","0","0","12","3.744","2.808","3.276","2.652","3.12","2.34","41.9134286988656","3",".912841796875","3.1715625","1733.6328125","1733.59765625","435","435",".035",".02","207.001879699248","201.033834586466","41.1654135338346","20.5357142857143"
"14942","3016.25","992.5","991.9140625","1003.5546875","0","46.7930859375","84.65","32.1934843976501","26.6666666666667","0","0","0","0","0","0","11.25","3.744","2.808","4.056","2.73","3.12","2.106","41.9134286988656","3",".90625","6.05890625","1733.6328125","1733.59765625","450","450",".055",".035","207.542293233083","201.480263157895","63.4398496240602","40.2020676691729"
"15012","2973.5","992.5","1027.4609375","1009.21875",".392156862745098","50.2345703125","84.65","35.6115053025101","39.6078431372549","0","6","8.25","0","6","6","24","3.744","2.808","4.056","2.73","3.12","2.106","42.0008090227687","3",".90625","6.5290625","1733.6328125","1733.59765625","450","450",".11",".055","207.683270676692","201.597744360902","76.3157894736842","54.6522556390977"
"15082","2925.75","991.25","1063.0078125","1030.703125","1.56862745098039","54.53642578125","84.65","35.6115053025101","39.6078431372549","5.25","6","8.25","3","6","6","18","3.744","3.432","4.368","2.886","2.886","2.262","42.1415884335016","3",".960205078125","6.09875","1733.6328125","1733.59765625","450","450",".815",".82","206.578947368421","200.704887218045","78.9238721804511","57.0958646616541"
"15162","2980.5","992.5","1222.4609375","1069.6875","2.35294117647059","54.2311328125","84.65","40.1083390554665","38.4313725490196","5.25","6","8.25","3","6","6","18","4.056","3.588","3.9","3.12","2.886","2.262","42.0444991847203","3","1","5.7375","1733.6328125","1733.59765625","480","480",".82",".83","207.166353383459","201.174812030075","91.2828947368421","56.7434210526316"
"15232","2985.75","992.5","1241.0546875","1115.9765625","0","57.2285546875","84.65","41.007095445182","38.4313725490196","5.25","6","8.25","3","6","6","17.25","4.212","3.744","4.212","3.12","3.276","2.262","42.1221705837453","3","1","5.80390625","1733.66796875","1733.59765625","480","480",".785",".815","207.471804511278","201.40977443609","92.7396616541353","58.2941729323308"
"15302","3019.75","992.5","1236.5234375","1156.1328125","0","58.6717578125","84.65","41.007095445182","38.0392156862745","5.25","6","8.25","3","6","6","15.75","4.212","3.744","4.212","3.12","3.276","2.262","42.2872223066734","3","1","5.875625","1733.66796875","1733.59765625","490","490",".725",".765","207.824248120301","200.187969924812","92.6456766917293","60.1503759398496"
"15372","3020.75","992.5","1407.0703125","1195.8203125","33.3333333333333","62.0022265625","84.65","46.5827420462348","38.0392156862745","5.25","6","8.25","3","6","6","18","3.9","3.432","4.836","3.042","3.198","2.262","42.4425651047234","3","1","5.99515625","1733.6328125","1733.59765625","490","490",".66",".715","207.824248120301","198.59022556391","105.827067669173","62.265037593985"
"15442","3051.5","992.5","1621.015625","1245.9765625","42.3529411764706","64.97189453125","84.65","51.0795757991913","45.4901960784314","5.25","6","8.25","3","6","6","17.25","4.056","3.588","5.148","3.12","3.12","2.262","42.5979079027734","3","1","6.1253125","1733.6328125","1733.59765625","490","490",".16",".28","207.824248120301","197.861842105263","126.339285714286","63.6043233082707"
"15522","3064.75","992.5","2298.203125","1298.046875","95.2941176470588","72.715234375","84.65","65.4673075455863","83.921568627451","5.25","6","8.25","3","6","5.25","15.75","4.056","3.588","5.148","3.12","3.12","2.262","42.8454854871656","3","1","6.97","1733.6328125","1733.59765625","500","500",".065",".06","207.824248120301","196.334586466165","184.046052631579","70.9821428571429"
"15593","3086.25","991.25","2448.515625","1354.0625","95.2941176470588","80.18103515625","84.65","74.8210879682612","87.0588235294118","5.25","6","8.25","3","6","5.25","13.5","4.056","4.056","4.992","3.198","3.042","2.028","43.0930630715578","3",".9921875","7.4215625","1733.6328125","1733.59765625","500","500",".075",".075","207.824248120301","196.428571428571","196.428571428571","77.4906015037594"
"15663","3097.75","992.5","2417.109375","1432.2265625","95.2941176470588","86.3146484375","84.65","78.7777523460746","87.4509803921569","5.25","6","8.25","3","6","5.25","9","4.212","3.588","5.46","3.354","3.198","2.106","43.4037486676578","3",".9921875","7.8359375","1733.6328125","1733.59765625","500","500",".065",".07","207.824248120301","195.700187969925","195.653195488722","82.2603383458647"
"15733","3163","991.25","2372.265625","1520.5859375","95.2941176470588","97.38845703125","84.65","90.1091020065614","87.4509803921569","5.25","6","8.25","3","6","5.25","14.25","4.056","3.9","5.46","3.51","3.276","2.34","43.6027816276594","3",".9921875","7.979375","1733.6328125","1733.59765625","510","510",".06",".07","207.824248120301","195.253759398496","195.253759398496","88.0639097744361"
"15803","3161.75","991.25","2342.6171875","1622.6171875","95.2941176470588","107.87943359375","86","96.0433356221866","88.6274509803922","5.25","6","8.25","3","6","5.25","12.75","4.056","3.9","5.46","3.51","3.276","2.34","44.0591010969313","3",".984375","8.52125","1733.6328125","1733.59765625","510","510",".06",".075","207.824248120301","195.441729323308","195.441729323308","96.5695488721804"
"15883","3204.75","991.25","2258.90625","1730.8203125","95.2941176470588","111.26541015625","86","100","89.4117647058824","5.25","6","8.25","3","6","5.25","9.75","4.524","4.368","5.772","4.056","3.666","3.354","44.3697866930313","3",".9765625","9.83875","1733.6328125","1733.59765625","510","510",".045",".06","207.824248120301","194.713345864662","194.713345864662","105.00469924812"
"15953","3285","992.5","2250.546875","1868.046875","64.3137254901961","129.333203125","86","100","87.4509803921569","5.25","6","8.25","3","6","5.25","9.75","4.368","4.68","5.46","4.524","4.524","3.354","44.6853267515703","3",".9921875","10.68875","1733.6328125","1733.59765625","530","530",".095",".1","207.824248120301","195.418233082707","195.418233082707","113.040413533835"
"16023","3251.25","992.5","2241.7578125","2002.1484375","57.2549019607843","136.6047265625","86","100","89.8039215686275","5.25","6","8.25","2.25","6","5.25","6.75","4.368","4.68","5.46","4.524","4.524","3.354","45.2096086949891","3",".9921875","11.23859375","1733.6328125","1733.59765625","530","530",".72",".78","207.824248120301","195.324248120301","195.324248120301","121.663533834586"
"16093","3333.5","991.25","2252.5","2131.5234375","54.1176470588235","145.6525","86","100","90.1960784313726","5.25","5.25","8.25","2.25","6","5.25","5.25","4.68","5.46","5.616","5.772","6.084","4.212","45.5688389154797","3",".9921875","11.86015625","1733.6328125","1733.59765625","530","530",".69",".755","207.824248120301","195.559210526316","195.559210526316","127.749060150376"
"16163","3361.5","992.5","2248.4375","2228.828125","62.7450980392157","145.4859765625","87.35","100","90.1960784313726","5.25","5.25","8.25","2.25","6","5.25","4.5","4.368","5.772","6.084","5.772","6.396","4.68","46.1125387086547","3",".96875","12.8934375","1733.6328125","1733.59765625","545","545",".69",".77","207.824248120301","194.99530075188","194.99530075188","134.962406015038"
"16244","3389.75","991.25","2254.2578125","2277.890625","67.4509803921569","144.51458984375","87.35","100","90.5882352941177","5.25","5.25","8.25","2.25","6","5.25","3","4.836","9.36","7.8","6.396","7.02","5.616","46.5785671028047","3",".96875","12.96515625","1733.6328125","1733.59765625","545","545",".775",".785","207.824248120301","195.206766917293","195.206766917293","138.251879699248"
"16314","3430.75","991.25","2256.0546875","2298.2421875","67.0588235294118","143.84849609375","87.35","100","91.3725490196078","5.25","5.25","8.25","2.25","6","5.25","6","4.836","9.36","7.8","6.396","7.02","5.616","47.146539208175","3",".96875","13.19625","1733.6328125","1733.59765625","565","565",".785",".785","207.824248120301","195.606203007519","195.230263157895","141.235902255639"
"16384","3477.25","992.5","2264.53125","2304.375","67.0588235294118","143.84849609375","87.35","100","91.7647058823529","5.25","5.25","8.25","2.25","6","5.25","5.25","5.616","14.664","7.644","7.02","7.488","5.772","47.7970371750094","3",".9453125","13.94265625","1733.6328125","1733.59765625","565","565",".79",".79","207.824248120301","195.747180451128","195.747180451128","143.209586466165"
"16454","3544","992.5","2266.2890625","2299.3359375","67.0588235294118","145.84677734375","87.35","100","92.5490196078432","5.25","5.25","8.25","2.25","5.25","5.25","0","5.616","12.792","8.424","7.8","7.332","7.176","48.2921923437938","3",".9453125","14.0834375","1733.66796875","1733.59765625","565","565",".825",".82","207.824248120301","195.794172932331","195.794172932331","144.68984962406"
"16524","3581","992.5","2270.9375","2291.5625","67.4509803921569","147.2622265625","87.35","100","94.1176470588235","5.25","5.25","8.25","2.25","5.25","5.25","0","5.616","12.792","8.424","7.8","7.332","7.176","49.0009438598969","3",".90625","14.2003125","1733.66796875","1733.59765625","580","580",".83",".835","207.824248120301","196.005639097744","196.005639097744","142.105263157895"
"16604","3628.75","992.5","2267.421875","2282.8125","67.843137254902","145.01416015625","87.35","100","93.7254901960784","5.25","5.25","7.5","2.25","5.25","5.25","3","5.772","12.168","8.424","8.424","8.424","8.112","49.5494981155109","3",".9296875","13.8815625","1733.6328125","1733.59765625","580","580",".83",".84","207.824248120301","196.076127819549","196.076127819549","141.729323308271"
"16674","3693.5","992.5","2279.0234375","2262.4609375","68.6274509803922","149.73232421875","87.35","100","94.5098039215686","5.25","5.25","7.5","2.25","5.25","5.25","3","5.928","13.104","8.736","9.672","9.048","7.488","50.2145594696625","3",".9296875","13.63984375","1733.6328125","1733.59765625","580","580",".82",".83","207.824248120301","196.898496240602","196.898496240602","141.423872180451"
"16744","3698.5","991.25","2279.921875","2255.0390625","69.0196078431373","150.7037109375","87.35","100","95.2941176470588","5.25","5.25","7.5","2.25","5.25","5.25","6","6.396","14.04","8.736","9.36","9.672","9.672","50.8602029740578","3",".9296875","13.71421875","1733.66796875","1733.59765625","595","595",".82",".825","207.824248120301","196.921992481203","196.921992481203","141.611842105263"
"16814","3764.5","991.25","2289.8828125","2250.5859375","70.1960784313726","154.22845703125","87.35","100","96.078431372549","5.25","5.25","7.5","2.25","5.25","5.25","2.25","6.396","14.04","8.736","9.36","9.672","9.672","51.3553581428422","3",".9296875","13.5415625","1733.66796875","1733.59765625","595","595",".825",".83","207.824248120301","197.720864661654","197.65037593985","140.366541353383"
"16884","3818.5","991.25","2292.578125","2236.796875","70.9803921568627","156.31","87.35","100","96.078431372549","5.25","5.25","7.5","2.25","5.25","5.25","3.75","7.02","11.856","9.36","9.36","9.048","9.36","52.0204194969938","3",".9375","13.52828125","1733.6328125","1733.59765625","595","595",".825",".83","207.824248120301","197.767857142857","197.767857142857","141.376879699248"
"16965","3840.5","992.5","2296.25","2234.5703125","71.3725490196078","158.197265625","87.35","100","97.2549019607843","5.25","5.25","7.5","2.25","5.25","5.25","3.75","6.396","11.232","9.984","8.736","9.36","8.424","52.5204291282172","3",".9375","13.46453125","1733.66796875","1733.59765625","605","605",".82",".825","207.824248120301","197.861842105263","197.861842105263","141.776315789474"
"17035","3876.75","992.5","2308.125","2229.296875","72.9411764705882","160.11228515625","87.35","100","97.6470588235294","5.25","5.25","7.5","2.25","5.25","5.25","1.5","6.864","9.984","9.36","8.424","9.984","9.36","53.2146172570031","3",".9375","13.51234375","1733.66796875","1733.59765625","605","605",".825",".83","207.824248120301","198.073308270677","198.073308270677","142.410714285714"
"17105","3932.25","992.5","2320.46875","2256.2890625","73.3333333333333","163.99783203125","87.35","100","98.4313725490196","5.25","5.25","7.5","2.25","5.25","5.25","3.75","6.864","9.984","9.36","8.424","9.984","9.36","53.9330776979844","3",".921875","13.49640625","1733.6328125","1733.59765625","620","620",".825",".825","207.824248120301","198.731203007519","198.731203007519","140.178571428571"
"17175","3983.5","991.25","2339.453125","2260.46875","74.5098039215686","160.750625","87.35","100","99.2156862745098","5.25","5.25","7.5","2.25","5.25","5.25","3.75","6.552","9.672","9.048","8.424","10.608","8.736","54.4961953409156","3",".9453125","13.10859375","1733.6328125","1733.59765625","620","620",".835",".835","207.824248120301","198.919172932331","198.825187969925","139.097744360902"
"17245","4034.75","992.5","2340.5078125","2262.3828125","75.2941176470588","160.52859375","87.35","100","99.2156862745098","5.25","5.25","7.5","2.25","5.25","5.25","3","6.864","13.416","10.608","9.36","11.232","9.048","55.1515477701891","3",".9453125","12.835","1733.6328125","1733.59765625","620","620",".84",".835","207.824248120301","198.989661654135","198.989661654135","136.466165413534"
