"ID","Address","Name","Size","Organization","Description","Units","X Units","Y Units","Scale","X Scale","Y Scale","Value min","Value max","Value min*1","Value max*1"
"TFGRASR","0x10c7a","Zeit für FGR-Abschaltung bei ASR-Eingriff","1x1","8 Bit","-","s","-","-","0.02","1.0","1.0","0.8","0.8","0x28","0x28"
"TFGRMSR","0x10c7b","Zeit für FGR-Abschaltung bei MSR-Eingriff","1x1","8 Bit","-","s","-","-","0.02","1.0","1.0","0.8","0.8","0x28","0x28"
"TFGRUEOB","0x10c7c","Toleranzzeit für Überschreiten der oberen Beschleunigungsschwelle im FGR-Betrieb","1x1","8 Bit","-","s","-","-","0.02","1.0","1.0","5.08","5.08","0xfe","0xfe"
"TFGRUM","0x10c7d","Toleranzzeit für Erkennung FGR-Betrieb in der Funktionsüberwachung","1x1","8 Bit","-","s","-","-","0.02","1.0","1.0","0.1","0.1","0x5","0x5"
"TFGRUNUB","0x10c7e","Toleranzzeit für Unterschreiten der unteren Beschl.schwelle im FGR-Betrieb","1x1","8 Bit","-","s","-","-","0.02","1.0","1.0","0.44","0.44","0x16","0x16"
"CSGRA","0x10c7f","Checksumme für GRA-Can-Botschaft","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","0.0","0.0","0x0","0x0"
"DBZ_GRA","0x10c80","oberer Grenzwert für Botschaftszählerdifferenz GRA","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","5.0","5.0","0x5","0x5"
"FKMSHFM","0x10c8e","Faktor Korektur für MIN-Auswahl mit mshfm","1x1","8 Bit","-","-","-","-","0.00390625","1.0","1.0","0.99609375","0.99609375","0xff","0xff"
"KFKHFM","0x10cad","Korrekturkennfeld für HFM","14x14","8 Bit","-","-","%","Upm","0.0078125","0.75","40.0","0.9375","1.046875","0x78","0x86"
"TDMLHFM","0x10d71","Zeitverzögerung für das Setzen von B_ehfm","1x1","8 Bit","-","s","-","-","0.01","1.0","1.0","0.06","0.06","0x6","0x6"
"ZMLRO","0x10d72","Zeitkonstante mlroh-Tiefpaß bei Diagnose HFM/HLM","1x1","8 Bit","-","s","-","-","1.0","1.0","1.0","26.0","26.0","0x1a","0x1a"
"ZVTPRGSU","0x10d73","Zeitkonstante Tiefpaßfilterung bei Saugrohrklappendynamik","1x1","8 Bit","-","s","-","-","1.0","1.0","1.0","255.0","255.0","0xff","0xff"
"CWBGMSGR","0x10d74","Codewort für die Gradientenbildung in der BGMSZS","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","5.0","5.0","0x5","0x5"
"CWBGMSZS","0x10d75","Codewort für die BGMSZS","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","2.0","2.0","0x2","0x2"
"CWFKMSDKA","0x10d76","Codewort für Massenstromadaption aktiv","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","0.0","0.0","0x0","0x0"
"KIMSALL","0x10d77","Beiwert für Leerlaufluftmassenintegrator für E-Gas","1x1","8 Bit","-","kg/h*s","-","-","1.0","1.0","1.0","5.0","5.0","0x5","0x5"
"KUMSRL","0x10d78","Umrechnungskonstante von Massenstrom in relative Luftfüllung","1x1","8 Bit","-","(kg/h)/(1/min)(%)","-","-","7.8125E-6","1.0","1.0","0.001046875","0.001046875","0x86","0x86"
"KUMSRL","0x10d78","Umrechnungskonstante von Massenstrom in relative Luftfüllung","1x1","8 Bit","-","(kg/h)/(1/min)(%)","-","-","7.8125E-6","1.0","1.0","0.001046875","0.001046875","0x86","0x86"
"KUMSRL","0x10d78","Umrechnungskonstante von Massenstrom in relative Luftfüllung","1x1","8 Bit","-","(kg/h)/(1/min)(%)","-","-","7.8125E-6","1.0","1.0","0.001046875","0.001046875","0x86","0x86"
"KVLAD","0x10d79","Konstante für Umrechnung von Ladedruck in Luftmasse","1x1","8 Bit","-","%","-","-","0.0078125","1.0","1.0","0.40625","0.40625","0x34","0x34"
"LADFIL","0x10d7a","Ladedruckfilterung","1x1","8 Bit","-","-","-","-","0.00390625","1.0","1.0","0.203125","0.203125","0x34","0x34"
"MSALLMN","0x10d7b","Minimale Leerlaufluftmassenadaption für E-Gas","1x1","8 Bit","-","kg/h","-","-","0.1","1.0","1.0","3.0","3.0","0x1e","0x1e"
"MSALLMX","0x10d7c","Maximale Leerlaufluftmassenadaption für E-Gas","1x1","8 Bit","-","kg/h","-","-","0.1","1.0","1.0","18.0","18.0","0xb4","0xb4"
"MSLG","0x10d7d","Massenstrom Leckluft gesamt","1x1","8 Bit","-","kg/h","-","-","0.1","1.0","1.0","7.7","7.7","0x4d","0x4d"
"RLNOT","0x10d85","Notlauf rl bei E_DK und E_LM","6x1","8 Bit","-","%","Upm","-","0.75","40.0","1.0","21.75","88.5","0x1d","0x76"
"TDDFUELSAN","0x10d8b","Zeitverzögerung nach unterschreiten einer Schwelle durch dfuelsan","1x1","8 Bit","-","s","-","-","0.01","1.0","1.0","0.02","0.02","0x2","0x2"
"TDFGABGLGD","0x10d8c","Zeitverzug für die Berücksichtigung von B_fgabglgd","1x1","8 Bit","-","s","-","-","0.01","1.0","1.0","0.1","0.1","0xa","0xa"
"TDMSDKS","0x10d8d","Zeitverzögerung bis das Bit B_fkmsdks wirksam wird","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","0.0","0.0","0x0","0x0"
"TDRLMXLAM","0x10d8e","Zeitverzögerung für Rücksetzen der max.Auswahl rl über Lambda-Soll","1x1","8 Bit","-","s","-","-","0.01","1.0","1.0","0.1","0.1","0xa","0xa"
"TDSRLMX","0x10d8f","Zeitverzögerung für Umschalten von Haupt- auf Nebenlastsignal","1x1","8 Bit","-","s","-","-","0.01","1.0","1.0","0.1","0.1","0xa","0xa"
"CWFUEREG","0x10d90","Codewort Füllungsregler außerhalb Leerlauf aktiv","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","0.0","0.0","0x0","0x0"
"DFAFRG","0x10d91","Aufreglungsfaktor nach Einschalten des Füllungsreglers","1x1","8 Bit","-","-","-","-","0.00390625","1.0","1.0","0.0234375","0.0234375","0x6","0x6"
"FPLMRM","0x10d99","Wichtungsfaktor für P-Anteil Luftmassenregler","6x1","8 Bit","-","-","Grad C","-","0.00390625","0.75","1.0","0.5","0.75","0x80","0xc0"
"TVFRG","0x10d9f","Verzögerundszeit nach Satrtende bis zur Freigabe des Füllungsreglers","1x1","8 Bit","-","s","-","-","0.05","1.0","1.0","0.2","0.2","0x4","0x4"
"CWFUEDK","0x10da0","Codewort FUEDK","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","32.0","32.0","0x20","0x20"
"DPUPS","0x10da1","Druckdifferenz für Umschaltung Referenzdruck vor Drosselklappe","1x1","8 Bit","-","hPa","-","-","10.0","1.0","1.0","300.0","300.0","0x1e","0x1e"
"FRLMNHO","0x10da8","Korrekturfaktor rlmin über Höhe","5x1","8 Bit","-","-","-","-","0.0078125","0.015625","1.0","0.796875","1.0","0x66","0x80"
"CWWDKSPE","0x10dad","Codewort: prädizierende DK-Sollwertentjitterung aktiv","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","1.0","1.0","0x1","0x1"
"ENTDKLL","0x10dae","Entjitterschwelle (Ink) für DK-Sollwert im Leerlauf (B_ll)","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","4.0","4.0","0x4","0x4"
"ENTDKNLL","0x10daf","Entjitterschwelle (Ink) für DK-Sollwert außerhalb Leerlauf (!B_ll)","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","6.0","6.0","0x6","0x6"
"TVWDKS","0x10db0","Verzögerungszeit für Drosselklappen-Sollwinkel","1x1","8 Bit","-","s","-","-","0.01","1.0","1.0","0.01","0.01","0x1","0x1"
"FWSTAA1","0x10db1","Wichtung Nachstart","6x1","8 Bit","-","-","-","-","0.0078125","0.0078125","1.0","1.0","1.1953125","0x80","0x99"
"FWSTAA2","0x10db7","Wichtung Nachstart Umschaltschwelle","6x1","8 Bit","-","-","-","-","0.0078125","0.0078125","1.0","1.0","1.0","0x80","0x80"
"FWSTAA3","0x10dbd","Wichtung Nachstart Abregelung Bereich 1","6x1","8 Bit","-","-","-","-","0.0078125","0.0078125","1.0","1.0","1.0","0x80","0x80"
"FWSTAA4","0x10dc3","Wichtung Nachstart Abregelung Bereich 2","6x1","8 Bit","-","-","-","-","0.0078125","0.0078125","1.0","1.0","1.0","0x80","0x80"
"KFNSWRL","0x10dd9","Wichtung Nachstartanhebung","6x8","8 Bit","-","-","%","Grad C","0.0078125","0.75","0.75","0.859375","1.609375","0x6e","0xce"
"ZDGZA1","0x10e09","Zündungszahl Abregelung Bereich 1","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","6.0","6.0","0x6","0x6"
"ZDGZA2","0x10e0a","Zündungszahl Abregelung Bereich 2","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","18.0","18.0","0x12","0x12"
"REDABM","0x10e0b","Ev-Abschaltmuster für Momentenreduzierung","8x8","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","1.0","63.0","0x1","0x3f"
"CBGRLP","0x10e4b","Codewort Konfiguration Funktion BGRLP","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","3.0","3.0","0x3","0x3"
"DWPR","0x10e4c","Delta Prädiktionswinkel ohne Nachspritzer/ti-Reduktion","1x1","8 Bit","-","°KW","-","-","6.0","1.0","1.0","0.0","0.0","0x0","0x0"
"DWPRNSP","0x10e4d","Delta Prädiktionswinkel bei Nachspritzerfreigabe","1x1","8 Bit","-","°KW","-","-","6.0","1.0","1.0","0.0","0.0","0x0","0x0"
"TNSURLP","0x10e4e","Zeit rl-Praediktions-Unterdrueckung im Nachstart","1x1","8 Bit","-","s","-","-","0.1","1.0","1.0","0.7000000000000001","0.7000000000000001","0x7","0x7"
"WPRMX","0x10e4f","maximaler Prädiktionswinkel","1x1","8 Bit","-","°KW","-","-","6.0","1.0","1.0","1530.0","1530.0","0xff","0xff"
"DWEEMX","0x10e50","maximal zulässige Zunahme Winkel Einspritzende pro Syncro","1x1","8 Bit","-","Grad KW","-","-","6.0","1.0","1.0","720.0","720.0","0x78","0x78"
"WEESTATI","0x10e58","Offset für Winkel Einspritzende in Richtung früh","6x1","8 Bit","-","Grad KW","-","-","6.0","1.0","1.0","0.0","0.0","0x0","0x0"
"CWLAMKH","0x10e5e","Codewort Lambdakoordination bei Kat-heizen","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","1.0","1.0","0x1","0x1"
"LASOAB","0x10e5f","Lambdasollwert bei Bankabschaltung","1x1","8 Bit","-","-","-","-","0.0078125","1.0","1.0","1.046875","1.046875","0x86","0x86"
"N0","0x10e60","Umrechnungskonstante für Einrechnung Gemischkorrektur rkat","1x1","8 Bit","-","Upm","-","-","40.0","1.0","1.0","640.0","640.0","0x10","0x10"
"NRKAB","0x10e61","Mindestdrehzahl für Begrenzung Stelleingriff rkat bei niedrigen Drehzahlen","1x1","8 Bit","-","Upm","-","-","40.0","1.0","1.0","400.0","400.0","0xa","0xa"
"ANRZUEMX","0x10e62","Zündungszähler-Schwelle bis zu der STADAP aktiv","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","30.0","30.0","0x1e","0x1e"
"CWSTADAP","0x10e63","Codewort Startadaption","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","2.0","2.0","0x2","0x2"
"DECKSTAI","0x10e68","Decrement-Step für STADAP-Faktor","3x1","8 Bit","-","-","-","-","0.0078125","1.0","1.0","-0.0234375","-0.0234375","0xfd","0xfd"
"DELTASEGMX","0x10e6b","Schwelle delta Segmente bei Umsynchronisation nach Auslauferkennung","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","255.0","255.0","0xff","0xff"
"INCKSTAI","0x10e70","Inkrement-Step für STADAP-Faktor","3x1","8 Bit","-","-","-","-","0.0078125","1.0","1.0","0.03125","0.03125","0x4","0x4"
"KFNSTAMX","0x10e7d","Drehzahlschwelle für STADAP aktiv","4x4","8 Bit","-","Upm","U/min","-","40.0","10.0","0.015625","1040.0","1160.0","0x1a","0x1d"
"KSTA0INI","0x10e8d","Initialisierungswert STADAP-Faktor in Bereich 0","1x1","8 Bit","-","-","-","-","0.0078125","1.0","1.0","0.7578125","0.7578125","0x61","0x61"
"KSTA1INI","0x10e8e","Initialisierungswert STADAP-Faktor in Bereich 1","1x1","8 Bit","-","-","-","-","0.0078125","1.0","1.0","0.7265625","0.7265625","0x5d","0x5d"
"KSTA2INI","0x10e8f","Initialisierungswert STADAP-Faktor in Bereich 2","1x1","8 Bit","-","-","-","-","0.0078125","1.0","1.0","0.6953125","0.6953125","0x59","0x59"
"KSTAI","0x10e9d","Arbeitsbereiche für STADAP-Faktoren","12x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","Grad C","-","1.0","0.75","1.0","0.0","255.0","0x0","0xff"
"KSTAMN0","0x10ea9","Min-Begrenzung des STADAP-Faktors in Bereich 0","1x1","8 Bit","-","-","-","-","0.0078125","1.0","1.0","0.671875","0.671875","0x56","0x56"
"KSTAMN1","0x10eaa","Min-Begrenzung des STADAP-Faktors in Bereich 1","1x1","8 Bit","-","-","-","-","0.0078125","1.0","1.0","0.625","0.625","0x50","0x50"
"KSTAMN2","0x10eab","Min-Begrenzung des STADAP-Faktors in Bereich 2","1x1","8 Bit","-","-","-","-","0.0078125","1.0","1.0","0.6015625","0.6015625","0x4d","0x4d"
"KSTAMX0","0x10eac","Max-Begrenzung des STADAP-Faktors in Bereich 0","1x1","8 Bit","-","-","-","-","0.0078125","1.0","1.0","1.1015625","1.1015625","0x8d","0x8d"
"KSTAMX1","0x10ead","Max-Begrenzung des STADAP-Faktors in Bereich 1","1x1","8 Bit","-","-","-","-","0.0078125","1.0","1.0","1.046875","1.046875","0x86","0x86"
"KSTAMX2","0x10eae","Max-Begrenzung des STADAP-Faktors in Bereich 2","1x1","8 Bit","-","-","-","-","0.0078125","1.0","1.0","1.0","1.0","0x80","0x80"
"TMADB0","0x10eaf","Motortemperaturbereich 0 für Berechnung Kaltstartanreicherung","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","0.0","0.0","0x0","0x0"
"TMADB1","0x10eb0","Motortemperaturbereich 1 für Berechnung Kaltstartanreicherung","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","1.0","1.0","0x1","0x1"
"TMADB2","0x10eb1","Motortemperaturbereich 2 für Berechnung Kaltstartanreicherung","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","2.0","2.0","0x2","0x2"
"TMLIM","0x10eb2","TMOT Schwelle für  KSTAA aktiv im Nachstart","1x1","8 Bit","-","Grad C","-","-","0.75","1.0","1.0","-47.25","-47.25","0x1","0x1"
"UBKST","0x10eb3","Ubat-Schwelle für ZUBKSTMX","1x1","8 Bit","-","V","-","-","0.0704","1.0","1.0","7.532800000000001","7.532800000000001","0x6b","0x6b"
"UBKSTMX","0x10eb4","Anzahlschwelle Ubat unter UBKST für Adaptionssperrung","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","10.0","10.0","0xa","0xa"
"WAD0T1","0x10eb5","Wichtungsfaktor Adaptionsbereich 0 zu 1","1x1","8 Bit","-","-","-","-","0.0625","1.0","1.0","0.5","0.5","0x8","0x8"
"WAD0T2","0x10eb6","Wichtungsfaktor Adaptionsbereich 0 zu 2","1x1","8 Bit","-","-","-","-","0.0625","1.0","1.0","0.25","0.25","0x4","0x4"
"WAD1T0","0x10eb7","Wichtungsfaktor Adaptionsbereich 1 zu 0","1x1","8 Bit","-","-","-","-","0.0625","1.0","1.0","0.5","0.5","0x8","0x8"
"WAD1T2","0x10eb8","Wichtungsfaktor Adaptionsbereich 1 zu 2","1x1","8 Bit","-","-","-","-","0.0625","1.0","1.0","0.5","0.5","0x8","0x8"
"WAD2T0","0x10eb9","Wichtungsfaktor Adaptionsbereich 2 zu 0","1x1","8 Bit","-","-","-","-","0.0625","1.0","1.0","0.25","0.25","0x4","0x4"
"WAD2T1","0x10eba","Wichtungsfaktor Adaptionsbereich 2 zu 1","1x1","8 Bit","-","-","-","-","0.0625","1.0","1.0","0.5","0.5","0x8","0x8"
"ZBURNABR","0x10ebb","Verbrennungsanzahl für Entscheidung Adaptionsabbruch","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","1.0","1.0","0x1","0x1"
"ZBURNDEC","0x10ebc","Zu überschreitende Verbrennungsanzahl für "Abmagern"","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","4.0","4.0","0x4","0x4"
"ZBURNSOL","0x10ebd","Erforderliche Verbrennungsanzahl für "keine Anreicherung"","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","5.0","5.0","0x5","0x5"
"ZSYNABR","0x10ebe","Zündungsanzahl für Entscheidung Adaptionsabbruch","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","24.0","24.0","0x18","0x18"
"ZSYNAUSW","0x10ebf","Anzahl Zündungen (Synchros) bis Auswerten","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","5.0","5.0","0x5","0x5"
"DN10BURN","0x10ec0","Minimaler Drehzahlanstieg für "Verbrennnung erfolgt"","1x1","8 Bit","-","U/min","-","-","10.0","1.0","1.0","30.0","30.0","0x3","0x3"
"FHSTT","0x10ec8","Faktor Heißstart","6x1","8 Bit","-","-","Grad C","-","0.25","0.75","1.0","1.5","2.0","0x6","0x8"
"IMLHS","0x10ece","Luftmassenintegral Heißstart","1x1","8 Bit","-","kg","-","-","0.09102222222222223","1.0","1.0","0.7281777777777778","0.7281777777777778","0x8","0x8"
"KFWHSTT","0x10edd","Wichtungskennfeld Heißstart","6x6","8 Bit","-","-","-","Grad C","0.0078125","1.0","0.75","0.3984375","1.0","0x33","0x80"
"KFWKSTN","0x10f0b","Wichtungskennfeld Kaltstart","4x4","8 Bit","-","-","Upm","Grad C","0.00390625","40.0","0.75","0.99609375","0.99609375","0xff","0xff"
"KFWKSTT","0x10f2f","Wichtungskennfeld Kaltstart","6x12","8 Bit","-","-","-","Grad C","0.0078125","1.0","0.75","0.3984375","1.0","0x33","0x80"
"TANDT","0x10f80","Schwelle Temperaturdifferenz Ansaugluft für Heißstart","8x1","8 Bit","-","Grad C","Grad C","-","0.75","0.75","1.0","1.5","69.75","0x2","0x5d"
"TANH","0x10f88","Ansauglufttemperatur - Schwelle heiß","1x1","8 Bit","-","Grad C","-","-","0.75","1.0","1.0","70.5","70.5","0x9e","0x9e"
"TMH","0x10f89","Motortemperatur - Schwelle heiß","1x1","8 Bit","-","Grad C","-","-","0.75","1.0","1.0","60.0","60.0","0x90","0x90"
"TMHSG","0x10f8a","Motortemperatur Heißstartgrenze","1x1","8 Bit","-","Grad C","-","-","0.75","1.0","1.0","75.0","75.0","0xa4","0xa4"
"TMK","0x10f8b","Motortemperatur - Schwelle kalt","1x1","8 Bit","-","Grad C","-","-","0.75","1.0","1.0","75.0","75.0","0xa4","0xa4"
"ZBURNLIM","0x10f8c","Schwelle erkannte Verbrennungen für Wiederholstart","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","2.0","2.0","0x2","0x2"
"DLAMNSWL","0x10f8d","max. Abweichung für lamnswl_w=1.0","1x1","8 Bit","-","-","-","-","0.00390625","1.0","1.0","0.00390625","0.00390625","0x1","0x1"
"KFFWLW","0x10f8e","Kennfeld Wichtung Warmlauffaktor","12x12","8 Bit","-","-","%","Upm","0.00390625","0.75","40.0","0.05078125","0.99609375","0xd","0xff"
"KFWLHO","0x1101e","Kennfeld für Höhenabhängigkeit des Warmlauffaktors","12x4","8 Bit","-","-","%","-","0.015625","0.75","0.015625","1.0","1.0","0x40","0x40"
"NMXSKA","0x1104e","Maximaldrehzahl bei unbekannter Drosselklappenposition -> Ev-Abschaltung","1x1","8 Bit","-","Upm","-","-","40.0","1.0","1.0","1400.0","1400.0","0x23","0x23"
"FIMHU","0x1104f","Faktor Impuls hart","16x1","8 Bit","-","-","-","-","0.0078125","1.0","1.0","1.0","1.453125","0x80","0xba"
"FIMWU","0x1105f","Faktor Impuls weich","16x1","8 Bit","-","-","-","-","0.0078125","1.0","1.0","1.0","1.25","0x80","0xa0"
"TARA","0x1106f","Temperaturschwelle Ansaugluft","1x1","8 Bit","-","Grad C","-","-","0.75","1.0","1.0","84.75","84.75","0xb1","0xb1"
"FVANST","0x11070","Gewichtungsfaktor VA im Nachstart","1x1","8 Bit","-","-","-","-","0.0078125","1.0","1.0","0.0","0.0","0x0","0x0"
"TNSUUK","0x11071","Zeit UK-Unterdrückung im Nachstart","1x1","8 Bit","-","s","-","-","0.1","1.0","1.0","0.8","0.8","0x8","0x8"
"ZUKK","0x11072","Abregelfaktor Kurzzeitanteil","1x1","8 Bit","-","-","-","-","0.00390625","1.0","1.0","0.25","0.25","0x40","0x40"
"ABAOVMX","0x11073","Max. Anzahl Beschleunigungsvorgänge ohne Adaptionswertrückstellung","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","10.0","10.0","0xa","0xa"
"ASPUUKA","0x11074","Anzahl Sondensprünge für Verbot der ÜK-Adaption","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","150.0","150.0","0x96","0x96"
"AVAOVMX","0x11075","Max. Anzahl Verzögerungsvorgänge ohne Adaptionswertrückstellung","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","10.0","10.0","0xa","0xa"
"CUKA","0x11076","Codewort ÜK-Adaption","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","0.0","0.0","0x0","0x0"
"DRLSPMN","0x11077","Min. Laständerung zwischen 2 Sondensprüngen für ÜK-Adaption","1x1","8 Bit","-","%","-","-","0.75","1.0","1.0","58.5","58.5","0x4e","0x4e"
"FUKABAKI","0x11078","Init.-Wert adaptiver ÜK-Korrekturfaktor BA für kalten Motor","1x1","8 Bit","-","-","-","-","0.015625","1.0","1.0","1.0","1.0","0x40","0x40"
"FUKABAWI","0x11079","Init.-Wert adaptiver ÜK-Korrekturfaktor BA für warmen Motor","1x1","8 Bit","-","-","-","-","0.015625","1.0","1.0","1.0","1.0","0x40","0x40"
"FUKAVAKI","0x1107a","Init.-Wert adaptiver ÜK-Korrekturfaktor VA für kalten Motor","1x1","8 Bit","-","-","-","-","0.015625","1.0","1.0","1.0","1.0","0x40","0x40"
"FUKAVAWI","0x1107b","Init.-Wert adaptiver ÜK-Korrekturfaktor VA für warmen Motor","1x1","8 Bit","-","-","-","-","0.015625","1.0","1.0","1.0","1.0","0x40","0x40"
"NUKAO","0x1107c","obere Drehzahlgrenze für ÜK-Adaption","1x1","8 Bit","-","Upm","-","-","40.0","1.0","1.0","6000.0","6000.0","0x96","0x96"
"NUKAU","0x1107d","untere Drehzahlgrenze für ÜK-Adaption","1x1","8 Bit","-","Upm","-","-","40.0","1.0","1.0","6000.0","6000.0","0x96","0x96"
"RLUKAO","0x1107e","obere Lastgrenze für ÜK-Adaption","1x1","8 Bit","-","%","-","-","0.75","1.0","1.0","190.5","190.5","0xfe","0xfe"
"RLUKAU","0x1107f","untere Lastgrenze für ÜK-Adaption","1x1","8 Bit","-","%","-","-","0.75","1.0","1.0","112.5","112.5","0x96","0x96"
"TMUKAK","0x11080","Temperaturbereich kalter Motor für ÜK-Adaption","1x1","8 Bit","-","Grad C","-","-","0.75","1.0","1.0","64.5","64.5","0x96","0x96"
"TMUKAU","0x11081","untere Motortemperatur-Grenze für ÜK-Adaption","1x1","8 Bit","-","Grad C","-","-","0.75","1.0","1.0","64.5","64.5","0x96","0x96"
"TMUKAW","0x11082","Temperaturbereich warmer Motor für ÜK-Adaption","1x1","8 Bit","-","Grad C","-","-","0.75","1.0","1.0","64.5","64.5","0x96","0x96"
"ZFUKA","0x11083","Änderungsrate adaptiver ÜK-Korrekturfaktor","1x1","8 Bit","-","-","-","-","0.0078125","1.0","1.0","0.6953125","0.6953125","0x59","0x59"
"TANDT1","0x1108d","Delta Temperatur Ansaugluft für Heißstart","8x1","8 Bit","-","Grad C","Grad C","-","0.75","0.75","1.0","1.5","69.75","0x2","0x5d"
"TANH1","0x11095","Ansauglufttemperatur - Schwelle Heißstart","1x1","8 Bit","-","Grad C","-","-","0.75","1.0","1.0","70.5","70.5","0x9e","0x9e"
"DKROKMX","0x11096","Maximaler Offsetkompensationswert","1x1","8 Bit","-","V","-","-","0.01953125","1.0","1.0","0.41015625","0.41015625","0x15","0x15"
"FKEFMC","0x11097","Korrekturfaktor für Klopferkennungsschwelle bei Filtermittenfrequenzumschaltung","1x1","8 Bit","-","-","-","-","0.0625","1.0","1.0","1.0","1.0","0x10","0x10"
"FKELDY","0x11098","Korrekturfaktor für Klopferkennungsschwelle bei Lastdynamik","1x1","8 Bit","-","-","-","-","0.0625","1.0","1.0","1.125","1.125","0x12","0x12"
"FKENDY","0x11099","Korrekturfaktor für Klopferkennungsschwelle bei Drehzahldynamik","1x1","8 Bit","-","-","-","-","0.0625","1.0","1.0","1.125","1.125","0x12","0x12"
"KRFTP1","0x1109a","Tiefpassverhalten normal","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","16.0","16.0","0x10","0x10"
"KRFTP1","0x1109a","Tiefpassverhalten normal","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","16.0","16.0","0x10","0x10"
"KRFTP2","0x1109b","Tiefpassverhalten bei Drehzahldynamik","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","4.0","4.0","0x4","0x4"
"KRFTP3","0x1109c","Tiefpassverhalten bei Lastdynamik","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","4.0","4.0","0x4","0x4"
"KRFTP5","0x1109d","Tiefpassverhalten bei Umschalten Filtermittenfrequenz","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","4.0","4.0","0x4","0x4"
"KRKFKS","0x1109e","Zuordnung der Kloperkennungskennlinie bei fehlender Zyl.-1-Erkennung","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","0.0","0.0","0x0","0x0"
"KRVST","0x1109f","Verstärkung nach Start","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","4.0","4.0","0x4","0x4"
"KSZA","0x110a0","Anzahl Klopfsensoren","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","2.0","2.0","0x2","0x2"
"KSZA","0x110a0","Anzahl Klopfsensoren","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","2.0","2.0","0x2","0x2"
