"ID","Address","Name","Size","Organization","Description","Units","X Units","Y Units","Scale","X Scale","Y Scale","Value min","Value max","Value min*1","Value max*1"
"NOREA_UM","0x14330","Kennung zur Anforderung kein Motorbetrieb möglich aus %UFREAC der Funktionsüberw","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","198.0","198.0","0xc6","0xc6"
"NOREA_UM","0x14330","Kennung zur Anforderung kein Motorbetrieb möglich aus %UFREAC der Funktionsüberw","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","198.0","198.0","0xc6","0xc6"
"NSKAZO_UM","0x14331","Offset für Drehzahlschelle zur Abschaltung Zündung bei SKA in FU","1x1","8 Bit","-","Upm","-","-","40.0","1.0","1.0","360.0","360.0","0x9","0x9"
"REAC_T2_UM","0x14332","Fehlerzeit bei der Funktionsüberwachungs-Fehlerreaktionsüberwachung","1x1","8 Bit","-","ms","-","-","40.0","1.0","1.0","80.0","80.0","0x2","0x2"
"REAC_T3_UM","0x14333","Fehlerzeit bei Prüfung der Zündausblendung in der Fehlerreaktionsüberwachung","1x1","8 Bit","-","ms","-","-","40.0","1.0","1.0","160.0","160.0","0x4","0x4"
"ADCC_T_UM","0x14334","Fehlerzeit bei zueinander unplausiblen ADC-Werten für sp1s","1x1","8 Bit","-","s","-","-","0.01","1.0","1.0","0.16","0.16","0x10","0x10"
"SP1ADC_DIF","0x14335","max. Diff. zw. Sollwertpoti1 & Sollwertpoti1 vom Überw.Modul im stationären Fall","1x1","8 Bit","-","V","-","-","0.01953125","1.0","1.0","0.3125","0.3125","0x10","0x10"
"SP1_STAT","0x14336","Bandbreite für die Erkennung auf sp1s stationär","1x1","8 Bit","-","V","-","-","0.01953125","1.0","1.0","0.1171875","0.1171875","0x6","0x6"
"SP1_STAT_T","0x14337","Zeit für die Erkennung auf sp1s stationär","1x1","8 Bit","-","s","-","-","0.01","1.0","1.0","0.04","0.04","0x4","0x4"
"AUSGH_T_UM","0x14338","Heilungszeit für Fehler in der zyklischen RAM-Prüfung der Funktionsüberwachung","1x1","8 Bit","-","ms","-","-","40.0","1.0","1.0","2000.0","2000.0","0x32","0x32"
"AUSG_T_UM","0x14339","Fehlertoleranzschwelle für zyklische RAM-Prüfung in der Funktionsüberwachung","1x1","8 Bit","-","-","-","-","1.0","1.0","1.0","4.0","4.0","0x3","0x3"
"AUSZH_T_UM","0x1433a","Heilungszeit für Fehler in der zyklischen ROM-Prüfung der Funktionsüberwachung","1x1","8 Bit","-","ms","-","-","40.0","1.0","1.0","5000.0","5000.0","0x7d","0x7d"
"AUSZ_T_UM","0x1433b","Fehlertoleranzschwelle für zyklische ROM-Prüfung in der Funktionsüberwachung","1x1","8 Bit","-","-","-","-","1.0","1.0","1.0","2.0","2.0","0x1","0x1"
"CW_BDE_UC","0x1433c","Codewort für Benzindirekteinspritzung im Befehlstest","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","3.0","3.0","0x3","0x3"
"ROMRSTA_UM","0x1433d","maximale Anzahl Resets bei Fehlererkennung im ROM-Check in der Initialisierung","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","100.0","100.0","0x64","0x64"
"WAIT_T_UM","0x1433e","Wartezeit für Reset-Tastverhältnis aus der Funktionsüberwachung","1x1","16 Bit (LoHi)","-","ms","-","-","1.0239994757122686","1.0","1.0","99.32794914409006","99.32794914409006","0x61","0x61"
"WAIT_T_UM","0x1433e","Wartezeit für Reset-Tastverhältnis aus der Funktionsüberwachung","1x1","16 Bit (LoHi)","-","ms","-","-","1.0239994757122686","1.0","1.0","99.32794914409006","99.32794914409006","0x61","0x61"
"TZTOL_UM","0x14340","Toleranz zwischen Zeit- und Zahnzählererfassung in Timerinkrementen","1x1","16 Bit (LoHi)","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","20.0","20.0","0x14","0x14"
"NSC_T_UM","0x14342","Nachstartüberwachungszeit für die Funktionsüberwachung","1x1","16 Bit (LoHi)","-","s","-","-","0.04","1.0","1.0","420.0","420.0","0x2904","0x2904"
"VMIN_UM","0x14344","Minimalgeschwindigkeit für FGR-Betrieb in der Funktionsüberwachung","1x1","16 Bit (LoHi)","-","km/h","-","-","0.0078125","1.0","1.0","15.0","15.0","0x780","0x780"
"DDFUELSAN","0x14384","Schwelle für Delta Füllungssensor alpha/n-system","1x1","16 Bit (LoHi)","-","-","-","-","1.52587890625E-5","1.0","1.0","0.0","0.0","0x0","0x0"
"DDRLDKZU","0x14386","Deltadifferenz zwischen rl aus Haupt- und Nebenlastsignal","1x1","16 Bit (LoHi)","-","%/seg","-","-","0.0234375","1.0","1.0","767.9765625","767.9765625","0x7fff","0x7fff"
"DFKMSMN","0x14388","Delta FKMSDKMN zum Rücksetzen von B_fkmsmn","1x1","16 Bit (LoHi)","-","-","-","-","6.103515625E-5","1.0","1.0","0.046875","0.046875","0x300","0x300"
"DFKMSMX","0x1438a","Delta FKMSDKMX zum Rücksetzen von B_fkmsmx","1x1","16 Bit (LoHi)","-","-","-","-","6.103515625E-5","1.0","1.0","0.046875","0.046875","0x300","0x300"
"FKMSDKMN","0x1438c","min.Korrekturfaktor schneller Massenstromabgleich","1x1","16 Bit (LoHi)","-","-","-","-","6.103515625E-5","1.0","1.0","0.75","0.75","0x3000","0x3000"
"FKMSDKMX","0x1438e","max.Korrekturfaktor schneller Massenstromabgleich","1x1","16 Bit (LoHi)","-","-","-","-","6.103515625E-5","1.0","1.0","1.25","1.25","0x5000","0x5000"
"FWRLDKNM","0x1439e","KL für Wichtung der rel. Luftfüllung aus DK-Signal berechnet in Abh. von nmot","6x1","16 Bit (LoHi)","-","-","U/min","-","3.0517578125E-5","0.25","1.0","0.0","0.0","0x0","0x0"
"KFMSNWDK","0x143da","Kennfeld normierter Massenstrom über DK","6x16","16 Bit (LoHi)","-","kg/h","U/min","%","0.1","0.25","0.00152587890625","0.0","1770.0","0x0","0x4524"
"KFMSNWDK","0x143da","Kennfeld normierter Massenstrom über DK","6x16","16 Bit (LoHi)","-","kg/h","U/min","%","0.1","0.25","0.00152587890625","0.0","1770.0","0x0","0x4524"
"KLAF","0x1449a","Ausflußkennlinie","501x1","16 Bit (LoHi)","-","-","-","-","1.52587890625E-5","0.001","1.0","0.0500030517578125","0.9999847412109375","0xccd","0xffff"
"KLAF","0x1449a","Ausflußkennlinie","501x1","16 Bit (LoHi)","-","-","-","-","1.52587890625E-5","0.001","1.0","0.0500030517578125","0.9999847412109375","0xccd","0xffff"
"KLAF","0x1449a","Ausflußkennlinie","501x1","16 Bit (LoHi)","-","-","-","-","1.52587890625E-5","0.001","1.0","0.0500030517578125","0.9999847412109375","0xccd","0xffff"
"KLTIMSALL","0x14890","Beiwert für Leerlaufluftmassenintegrator für E-Gas","5x1","16 Bit (LoHi)","-","s/(kg/h)","U/min","-","1.0","0.25","1.0","502.0","502.0","0x1f6","0x1f6"
"LADFIL","0x1489a","Ladedruckfilterung","1x1","16 Bit (LoHi)","-","-","-","-","1.52587890625E-5","1.0","1.0","0.17999267578125","0.17999267578125","0x2e14","0x2e14"
"PSPVDKUG","0x1489c","Verhältnis pspvdk ungedrosselt","1x1","16 Bit (LoHi)","-","-","-","-","3.0517578125E-5","1.0","1.0","0.95001220703125","0.95001220703125","0x799a","0x799a"
"PSPVDKUG","0x1489c","Verhältnis pspvdk ungedrosselt","1x1","16 Bit (LoHi)","-","-","-","-","3.0517578125E-5","1.0","1.0","0.95001220703125","0.95001220703125","0x799a","0x799a"
"PSPVDKUG","0x1489c","Verhältnis pspvdk ungedrosselt","1x1","16 Bit (LoHi)","-","-","-","-","3.0517578125E-5","1.0","1.0","0.95001220703125","0.95001220703125","0x799a","0x799a"
"PSSOLNGRD","0x1489e","Schwelle negativer pssol-Gradient","1x1","16 Bit (LoHi)","-","hPa/s","-","-","0.78125","1.0","1.0","-4000.0","-4000.0","0xec00","0xec00"
"PSSOLPF","0x148a0","Schwelle positiver gefilteter pssol-Gradient","1x1","16 Bit (LoHi)","-","hPa/s","-","-","0.78125","1.0","1.0","-700.0","-700.0","0xfc80","0xfc80"
"PSSOLPGRD","0x148a2","Schwelle positiver pssol-Gradient","1x1","16 Bit (LoHi)","-","hPa/s","-","-","0.78125","1.0","1.0","1000.0","1000.0","0x500","0x500"
"TDABGLST","0x148a4","Zeitverzögerung Freigabe Abgleich nach Startende","1x1","16 Bit (LoHi)","-","s","-","-","0.01","1.0","1.0","1.0","1.0","0x64","0x64"
"TDPSSOL","0x148a6","Zeitverzögerung der Bedingung B_pssol für die Freigabe des schnellen Abgleichs","1x1","16 Bit (LoHi)","-","s","-","-","0.01","1.0","1.0","0.8","0.8","0x50","0x50"
"VPVDKUFNLG","0x148a8","Schwelle für Verhältnis pvdkds_w/pu_w, ab der neg. Lastgradient freigegeben ist","1x1","16 Bit (LoHi)","-","-","-","-","6.103515625E-5","1.0","1.0","1.10003662109375","1.10003662109375","0x4667","0x4667"
"WDKUGDN","0x148aa","KL Drosselklappenwinkel, ab der keine Drosselung mehr erfolgt","12x1","16 Bit (LoHi)","-","%","Upm","-","0.00152587890625","40.0","1.0","5.047607421875","49.50103759765625","0xcec","0x7eb9"
"ZKMSDKTHFM","0x148d4","Zeitkonstante schnelle Massenstromadaption (bei Abgleich mit HFM-Signal)","8x1","16 Bit (LoHi)","-","s","-","-","1.0","3.0517578125E-5","1.0","327.0","655.0","0x147","0x28f"
"CWFUEDK","0x148e4","Codewort FUEDK","1x1","16 Bit (LoHi)","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","1696.0","1696.0","0x6a0","0x6a0"
"DRLSOLMF","0x148e6","Schwelle delta rlsol für Medianfilter","1x1","16 Bit (LoHi)","-","%","-","-","0.0234375","1.0","1.0","1.9921875","1.9921875","0x55","0x55"
"DWDKUGD","0x148e8","Delta zum DK-Winkel ungedrosselt (Toleranz)","1x1","16 Bit (LoHi)","-","%","-","-","0.00152587890625","1.0","1.0","99.00054931640625","99.00054931640625","0xfd71","0xfd71"
"FPWDKAPP","0x1490c","Drosselklappenkennlinie abh. von Fahrpedal nur f. Applik.","16x1","16 Bit (LoHi)","-","%","% PED","-","0.00152587890625","0.0015259021896696422","1.0","4.730224609375","99.8992919921875","0xc1c","0xffbe"
"KFWDKSMX","0x1494a","maximaler Solldrosselklappenwinkel","3x10","16 Bit (LoHi)","-","%","-","U/min","0.00152587890625","6.103515625E-5","0.25","20.001220703125","99.99847412109375","0x3334","0xffff"
"PLSOLAP","0x14986","Applikationswert für Soll-Ladedruck","1x1","16 Bit (LoHi)","-","hPa","-","-","0.0390625","1.0","1.0","0.0","0.0","0x0","0x0"
"TFWDKPSPV","0x14992","Zeit für Soll-Drosselklappenfilterung (abhängig von Druckverhältnis an DK)","4x1","8 Bit","-","s","-","-","1.0","3.0517578125E-5","1.0","127.0","127.0","0x7f","0x7f"
"TWDKSV","0x149a4","Zeitkonstante für Drosselklappensollwinkelfilterung","6x1","16 Bit (LoHi)","-","s","-","-","1.0","3.0517578125E-5","1.0","21845.0","65535.0","0x5555","0xffff"
"UMSRLNMN","0x149b0","min. umsrln_w für Sollmassenstromberechnung","1x1","16 Bit (LoHi)","-","kg/h","-","-","5.0E-4","1.0","1.0","0.628","0.628","0x4e8","0x4e8"
"VPSSPLSWDK","0x149b2","Druckverhältnis zur Freigabe der DK-Überwegs bei DK-Winkel > DK-Winkel ung.-Schw","1x1","16 Bit (LoHi)","-","-","-","-","3.0517578125E-5","1.0","1.0","0.0","0.0","0x0","0x0"
"WDKSAPP","0x149b4","Drosselklappensollwert für Applikationszwecke","1x1","16 Bit (LoHi)","-","%","-","-","0.00152587890625","1.0","1.0","2.00042724609375","2.00042724609375","0x51f","0x51f"
"WDKSHYS","0x149b6","Drosselklappen-Hystereseschwelle für Aktivierung/Deaktivierung Überweg","1x1","16 Bit (LoHi)","-","%","-","-","0.00152587890625","1.0","1.0","15.00091552734375","15.00091552734375","0x2667","0x2667"
"WDKSOFS","0x149b8","Offset zu appl. DK-Sollwinkel bei niedrigen Temperaturen","1x1","16 Bit (LoHi)","-","%","-","-","0.00152587890625","1.0","1.0","2.00042724609375","2.00042724609375","0x51f","0x51f"
"ZKPSFIL","0x149ba","Zeitkonstante für Filterung von Saugrohrdruck für KLAF-Berechnung in FUEDK","1x1","16 Bit (LoHi)","-","s","-","-","1.0","1.0","1.0","65535.0","65535.0","0xffff","0xffff"
"ZPVDKR","0x149ca","Zeitkonstante für pvdkr-Filterung","6x1","16 Bit (LoHi)","-","s","-","-","1.0","6.103515625E-5","1.0","65535.0","65535.0","0xffff","0xffff"
"FWPEDRLS","0x149d6","Faktor zur direkten rlsol-Vorgabe aus wped (Applikation)","1x1","16 Bit (LoHi)","-","-","-","-","6.103515625E-5","1.0","1.0","1.0","1.0","0x4000","0x4000"
"KFMIRL","0x14a1c","Kennfeld für Berechnung Sollfüllung","16x16","16 Bit (LoHi)","-","%","%","U/min","0.0234375","0.00152587890625","0.25","3.984375","190.9921875","0xaa","0x1fd5"
"RLSOLAP","0x14c1c","Sollfüllung für Applikationszwecke","1x1","16 Bit (LoHi)","-","%","-","-","0.0234375","1.0","1.0","60.0","60.0","0xa00","0xa00"
"ZKDRLSOL","0x14c1e","Zeitkonstante für drlsol-Integrator","1x1","16 Bit (LoHi)","-","s","-","-","1.0","1.0","1.0","3277.0","3277.0","0xccd","0xccd"
"KFBS","0x14c32","Kennfeld für banksel. Gemischfaktor","8x8","8 Bit","-","-","%","Upm","0.001953125","0.75","40.0","0.0","0.0","0x0","0x0"
"KLWEESTN","0x14c7c","Winkel Einspritzende im Start","4x1","16 Bit (LoHi)","-","Grad KW","U/min","-","6.0","0.25","1.0","0.0","96.0","0x0","0x10"
"SNM08GKUW","0x14c86","Stützstellenverteilung Gemischkontrolle 8 nmot_w Stützstellen","8x1","16 Bit (LoHi)","-","U/min","?","-","0.25","1.0","1.0","520.0","6000.0","0x820","0x5dc0"
"DNBURN0","0x14cb0","Minimaler Drehzahlanstieg für erkannte Verbrennung im Bereich 0","12x1","16 Bit (LoHi)","-","U/min","U/min","-","0.25","0.25","1.0","41.0","90.0","0xa4","0x168"
"DNBURN1_0_A","0x14ce2","Minimaler Drehzahlanstieg für erkannte Verbrennung im Bereich 1","12x1","16 Bit (LoHi)","-","U/min","U/min","-","0.25","0.25","1.0","40.0","100.0","0xa0","0x190"
"DNBURN1_1_A","0x14d14","Minimaler Drehzahlanstieg für erkannte Verbrennung im Bereich 1","12x1","16 Bit (LoHi)","-","U/min","U/min","-","0.25","0.25","1.0","41.0","100.0","0xa4","0x190"
"DNBURN2_0_A","0x14d46","Minimaler Drehzahlanstieg für erkannte Verbrennung im Bereich 2","12x1","16 Bit (LoHi)","-","U/min","U/min","-","0.25","0.25","1.0","20.0","100.0","0x50","0x190"
"DNBURN2_1_A","0x14d78","Minimaler Drehzahlanstieg für erkannte Verbrennung im Bereich 2","12x1","16 Bit (LoHi)","-","U/min","U/min","-","0.25","0.25","1.0","40.0","100.0","0xa0","0x190"
"KSTTOPMN","0x14d90","Minimale Betriebsdauer seit PWF für Startmengenadaption","1x1","16 Bit (LoHi)","-","min","-","-","6.0","1.0","1.0","0.0","0.0","0x0","0x0"
"NSTAK","0x14d92","Anlassdrehzahlschwelle für Hochlauferkennung","1x1","16 Bit (LoHi)","-","U/min","-","-","0.25","1.0","1.0","280.0","280.0","0x460","0x460"
"FKSTT_0_A","0x14da9","Faktor Kaltstart","12x1","16 Bit (LoHi)","-","-","Grad C","-","9.765625E-4","0.75","1.0","0.0","53.77734375","0x0","0xd71c"
"FKSTT_1_A","0x14dcf","Faktor Kaltstart","12x1","16 Bit (LoHi)","-","-","Grad C","-","9.765625E-4","0.75","1.0","0.052734375","57.6435546875","0x36","0xe693"
"FKSTT_2_A","0x14df5","Faktor Kaltstart","12x1","16 Bit (LoHi)","-","-","Grad C","-","9.765625E-4","0.75","1.0","0.0","51.27734375","0x0","0xcd1c"
"FKSTT_3_A","0x14e1b","Faktor Kaltstart","12x1","16 Bit (LoHi)","-","-","Grad C","-","9.765625E-4","0.75","1.0","0.052734375","57.6435546875","0x36","0xe693"
"KFWKSTAB","0x14e42","Faktor Wiederholkaltstart zur Reduzierung der Startmenge","4x4","8 Bit","-","-","Grad C","s","0.0078125","0.75","1.0","0.6015625","1.0","0x4d","0x80"
"TWSTT","0x14e6c","Schwelle Abstellzeit für Wiederholstart","12x1","16 Bit (LoHi)","-","s","Grad C","-","1.0","0.75","1.0","750.0","750.0","0x2ee","0x2ee"
"KFLANS","0x14eb2","Kennfeld Lambda-Motor-Beschreibung im Nachstart","12x12","16 Bit (LoHi)","-","-","-","Grad C","2.44140625E-4","1.0","0.75","1.0","1.0","0x1000","0x1000"
"ZKLANSWL","0x14fd2","Zeitkonstante Filterung lamnswl_w","1x1","16 Bit (LoHi)","-","s","-","-","1.0","1.0","1.0","65534.0","65534.0","0xfffe","0xfffe"
"KFKATI","0x14ffa","Kennfeld Korrektur Nachstartfaktor über anzti","12x12","16 Bit (LoHi)","-","-","-","Grad C","3.0517578125E-5","1.0","0.75","1.0","1.0","0x8000","0x8000"
"DNMAXH","0x1512a","Überschreitung der Maximaldrehzahl für Einspritzausblendung an allen Zylindern","1x1","16 Bit (LoHi)","-","U/min","-","-","0.25","1.0","1.0","200.0","200.0","0x320","0x320"
"DNMAXH","0x1512a","Überschreitung der Maximaldrehzahl für Einspritzausblendung an allen Zylindern","1x1","16 Bit (LoHi)","-","U/min","-","-","0.25","1.0","1.0","200.0","200.0","0x320","0x320"
"DNSKAZ","0x1512c","Offset für Drehzahlschwelle zur Abschaltung Zündung bei SKA","1x1","16 Bit (LoHi)","-","U/min","-","-","0.25","1.0","1.0","320.0","320.0","0x500","0x500"
"NMXMDSKA","0x1512e","Maximaldrehzahl bei unbekannter Drosselklappenposition -> Ev-Abschaltung","1x1","16 Bit (LoHi)","-","U/min","-","-","0.25","1.0","1.0","1690.0","1690.0","0x1a68","0x1a68"
"ZWDKM1","0x15130","1. Zeitkonstante Dk-Modell","1x1","16 Bit (LoHi)","-","s","-","-","1.0","1.0","1.0","19149.0","19149.0","0x4acd","0x4acd"
"ZWDKM2","0x15132","2. Zeitkonstante Dk-Modell","1x1","16 Bit (LoHi)","-","s","-","-","1.0","1.0","1.0","14457.0","14457.0","0x3879","0x3879"
"FWEMRFA","0x15142","Faktor Wiedereinsetzmenge über Fahrerwunschmoment","6x1","8 Bit","-","-","%","-","0.0078125","0.0030517578125","1.0","1.0","1.0","0x80","0x80"
"DUKK","0x15148","Schwelle für Kurzzeitanteil","1x1","16 Bit (LoHi)","-","%","-","-","0.046875","1.0","1.0","0.9375","0.9375","0x14","0x14"
"FUKBAE","0x1514a","Faktor ÜK-Ersatzwert BA","1x1","16 Bit (LoHi)","-","-","-","-","1.220703125E-4","1.0","1.0","1.300048828125","1.300048828125","0x299a","0x299a"
"FUKLAMSBG","0x1515a","Kl. Faktor Lambdasoll Begrenzung","6x1","16 Bit (LoHi)","-","-","-","-","3.0517578125E-5","2.44140625E-4","1.0","1.0","1.0","0x8000","0x8000"
"FUKTINEO","0x15174","Kl. Faktor Einspritzzeit nach Einlaßventil öffnen","6x1","16 Bit (LoHi)","-","-","-","-","3.0517578125E-5","3.0517578125E-5","1.0","1.0","1.0","0x8000","0x8000"
"FUKVAE","0x15180","Faktor ÜK-Ersatzwert VA","1x1","16 Bit (LoHi)","-","-","-","-","1.220703125E-4","1.0","1.0","1.300048828125","1.300048828125","0x299a","0x299a"
"RKUKKLU","0x15182","Schwelle Summe Kurz-/Langzeitanteil","1x1","16 Bit (LoHi)","-","%","-","-","0.046875","1.0","1.0","30.0","30.0","0x280","0x280"
"WFRL","0x15184","Kraftstoffwandfilmkennlinie","31x1","16 Bit (LoHi)","-","%","%","-","0.046875","6.0","1.0","0.0","1894.5","0x0","0x9de0"
"ZUKBAE","0x151c2","Zeitkonstante ÜK-Ersatzwert BA","1x1","16 Bit (LoHi)","-","s","-","-","1.0","1.0","1.0","21845.0","21845.0","0x5555","0x5555"
"ZUKVAE","0x151c4","Zeitkonstante ÜK-Ersatzwert VA","1x1","16 Bit (LoHi)","-","s","-","-","1.0","1.0","1.0","21845.0","21845.0","0x5555","0x5555"
"FWFN_0_A","0x151c6","Faktor Wandfilm Drehzahleinfluss","1x1","16 Bit (LoHi)","-","%/(1/min)","-","-","4.57763671875E-5","1.0","1.0","-0.0500335693359375","-0.0500335693359375","0xfbbb","0xfbbb"
"FWFN_1_A","0x151c8","Faktor Wandfilm Drehzahleinfluss","1x1","16 Bit (LoHi)","-","%/(1/min)","-","-","4.57763671875E-5","1.0","1.0","-0.1000213623046875","-0.1000213623046875","0xf777","0xf777"
"DFRBAF","0x151fa","Delta Lambdaregler zur Erkennung BA fett","1x1","16 Bit (LoHi)","-","-","-","-","3.0517578125E-5","1.0","1.0","-0.03997802734375","-0.03997802734375","0xfae2","0xfae2"
"DFRBAM","0x151fc","Delta Lambdaregler zur Erkennung BA mager","1x1","16 Bit (LoHi)","-","-","-","-","3.0517578125E-5","1.0","1.0","0.029998779296875","0.029998779296875","0x3d7","0x3d7"
"DFRVAF","0x151fe","Delta Lambdaregler zur Erkennung VA fett","1x1","16 Bit (LoHi)","-","-","-","-","3.0517578125E-5","1.0","1.0","-0.04998779296875","-0.04998779296875","0xf99a","0xf99a"
"DFRVAM","0x15200","Delta Lambdaregler zur Erkennung VA mager","1x1","16 Bit (LoHi)","-","-","-","-","3.0517578125E-5","1.0","1.0","0.029998779296875","0.029998779296875","0x3d7","0x3d7"
"RKUKKUKA","0x15202","Schwelle für Erkennung UK-Aktivität (Kurzzeitanteil) in UK-Adaption","1x1","16 Bit (LoHi)","-","%","-","-","0.1875","1.0","1.0","5.0625","5.0625","0x1b","0x1b"
"TMNUUKA","0x15204","Minimalzeit zwischen 2 Adaptionsvorgängen (ÜK-Adaption)","1x1","16 Bit (LoHi)","-","s","-","-","0.01","1.0","1.0","1.0","1.0","0x64","0x64"
"TNSUUKA","0x15206","Verbotszeit ÜK-Adaption im Nachstart","1x1","16 Bit (LoHi)","-","s","-","-","0.01","1.0","1.0","327.89","327.89","0x8015","0x8015"
"IMLKHTMS","0x15369","imlpr-Schwelle für Übergang auf Lambda-Katheizen","8x1","8 Bit","-","-","Grad C","-","0.00390625","0.75","1.0","0.0","0.0","0x0","0x0"
"ZKLAMKH","0x15372","Zeitkonstante Lambda-Motor-Soll bei Katheizen","1x1","16 Bit (LoHi)","-","s","-","-","1.0","1.0","1.0","21845.0","21845.0","0x5555","0x5555"
"DRLKRSTMX","0x153b4","maximales drl im KR-stationär Betrieb","1x1","16 Bit (LoHi)","-","%/seg","-","-","0.0234375","1.0","1.0","0.0","0.0","0x0","0x0"
"NGKRSTMX","0x153b6","maximaler Drehzahlgradient im KR stationär Betrieb","1x1","16 Bit (LoHi)","-","U/min/s","-","-","0.39063","1.0","1.0","0.0","0.0","0x0","0x0"
"DKRAMX","0x153b8","Maximale Anzahl Spätverstellungen für Klopfregelanschlag","1x1","16 Bit (LoHi)","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","100.0","100.0","0x64","0x64"
"DKRAZ","0x153ba","Zündungzähler für Klopfregelanschlag","1x1","16 Bit (LoHi)","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","125.0","125.0","0x7d","0x7d"
"DYADMXN","0x153bc","Max. Wert des add. Dynamikvorhalts","5x1","16 Bit (LoHi)","-","grad KW","-","-","-0.75","1.0","1.0","-6.0","-6.0","0x8","0x8"
"DZWTIN","0x153e8","delta-Zündwinkel bei Tip in","16x1","16 Bit (LoHi)","-","grad KW","Upm","-","-0.75","40.0","1.0","-0.0","-0.0","0x0","0x0"
"KFDYMNT","0x15410","vorgesteuerter Dynamikvorhalt","2x2","16 Bit (LoHi)","-","grad KW","Upm","Grad C","-0.75","40.0","0.75","-0.0","-0.0","0x0","0x0"
"ZDRLKRA","0x15418","Zeitkonstante für Tiefpass Lastgradient in KR","1x1","16 Bit (LoHi)","-","s","-","-","1.0","1.0","1.0","3277.0","3277.0","0xccd","0xccd"
"ZNGKRA","0x1541a","Zeitkonstante für Tiefpaß Drehzahlgradient","1x1","16 Bit (LoHi)","-","s","-","-","1.0","1.0","1.0","3277.0","3277.0","0xccd","0xccd"
"DKROFN","0x1542a","Grenzwert der Integratorsteigung für Nulltest","6x1","16 Bit (LoHi)","-","V/s","s","-","0.07450010430014602","4.0E-6","1.0","44.923562892988045","44.923562892988045","0x25b","0x25b"
"ADRONLOGIN","0x154b8","Logincode zum Aktivieren ADR","1x1","16 Bit (LoHi)","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","11463.0","11463.0","0x2cc7","0x2cc7"
"ADRONLOGIN","0x154b8","Logincode zum Aktivieren ADR","1x1","16 Bit (LoHi)","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","11463.0","11463.0","0x2cc7","0x2cc7"
"ADRONLOGIN","0x154b8","Logincode zum Aktivieren ADR","1x1","16 Bit (LoHi)","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","11463.0","11463.0","0x2cc7","0x2cc7"
"ADRONLOGIN","0x154b8","Logincode zum Aktivieren ADR","1x1","16 Bit (LoHi)","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","11463.0","11463.0","0x2cc7","0x2cc7"
"GRAOFLOGIN","0x154ba","Login-Code für GRA sperren","1x1","16 Bit (LoHi)","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","16167.0","16167.0","0x3f27","0x3f27"
"GRAOFLOGIN","0x154ba","Login-Code für GRA sperren","1x1","16 Bit (LoHi)","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","16167.0","16167.0","0x3f27","0x3f27"
"GRAOFLOGIN","0x154ba","Login-Code für GRA sperren","1x1","16 Bit (LoHi)","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","16167.0","16167.0","0x3f27","0x3f27"
"GRAOFLOGIN","0x154ba","Login-Code für GRA sperren","1x1","16 Bit (LoHi)","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","16167.0","16167.0","0x3f27","0x3f27"
"GRAONLOGIN","0x154bc","Login-Code für GRA freischalten","1x1","16 Bit (LoHi)","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","11463.0","11463.0","0x2cc7","0x2cc7"
"GRAONLOGIN","0x154bc","Login-Code für GRA freischalten","1x1","16 Bit (LoHi)","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","11463.0","11463.0","0x2cc7","0x2cc7"
"GRAONLOGIN","0x154bc","Login-Code für GRA freischalten","1x1","16 Bit (LoHi)","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","11463.0","11463.0","0x2cc7","0x2cc7"
"GRAONLOGIN","0x154bc","Login-Code für GRA freischalten","1x1","16 Bit (LoHi)","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","11463.0","11463.0","0x2cc7","0x2cc7"
"HLOFFLOGIN","0x154be","Login-Code für Heißland deaktiv","1x1","16 Bit (LoHi)","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","50000.0","50000.0","0xc350","0xc350"
"HLOFFLOGIN","0x154be","Login-Code für Heißland deaktiv","1x1","16 Bit (LoHi)","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","50000.0","50000.0","0xc350","0xc350"
